ID,Total Pop,Deviation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"45",40294,-0.0238,0.4146,0.5701,0.0152,31237,0.6159,0.3841,0.0511,0.3108,0.006,0.0181,0.0006,
"46",42078,0.0194,0.4525,0.5321,0.0155,32936,0.6785,0.3215,0.0721,0.2024,0.0248,0.0244,0.0014,
"47",42120,0.0204,0.2916,0.6831,0.0253,32285,0.8052,0.1948,0.0433,0.1068,0.0154,0.0282,0.0006,
"48",42231,0.0231,0.3866,0.598,0.0154,32542,0.7422,0.2578,0.0637,0.1418,0.0291,0.0222,0.0013,
"49",40633,-0.0156,0.6486,0.3391,0.0123,31331,0.4076,0.5924,0.0458,0.5217,0.0106,0.0176,0.002,
"50",41038,-0.0058,0.5838,0.404,0.0122,32951,0.4431,0.5569,0.0282,0.5063,0.0086,0.016,0.0013,
"51",40539,-0.0179,0.6865,0.3036,0.0099,31188,0.3312,0.6688,0.0341,0.6122,0.0136,0.0163,0.002,
"52",42218,0.0228,0.4117,0.57,0.0183,32210,0.6708,0.3292,0.0462,0.2511,0.0119,0.0206,0.0009,
"53",40677,-0.0146,0.3248,0.6576,0.0175,31851,0.7042,0.2958,0.0407,0.2323,0.0046,0.0205,0.0004,
"54",40334,-0.0229,0.5763,0.4091,0.0146,32546,0.426,0.574,0.0212,0.518,0.0085,0.0314,0.001,
"55",40256,-0.0247,0.4495,0.5384,0.0121,30619,0.5341,0.4659,0.0253,0.3935,0.0047,0.0469,0.001,
"56",42307,0.0249,0.3534,0.6323,0.0143,33848,0.8138,0.1862,0.0507,0.0799,0.0299,0.0179,0.0013,
"57",40512,-0.0185,0.567,0.4242,0.0088,31782,0.4557,0.5443,0.0197,0.5086,0.0055,0.0137,0.0009,
"58",40943,-0.0081,0.3212,0.6639,0.0149,31808,0.7249,0.2751,0.0472,0.193,0.0108,0.0233,0.0014,
"59",40408,-0.0211,0.6589,0.332,0.0091,30969,0.3514,0.6486,0.022,0.608,0.0082,0.0132,0.0014,
"60",40927,-0.0085,0.3801,0.6077,0.0122,31488,0.6444,0.3556,0.0269,0.3045,0.0107,0.0147,0.0005,
"61",42264,0.0239,0.3647,0.6183,0.017,35410,0.7466,0.2534,0.0821,0.1276,0.0194,0.0201,0.0012,
"62",40691,-0.0142,0.5689,0.4201,0.0111,31409,0.4595,0.5405,0.0179,0.5066,0.0047,0.0142,0.0009,
"63",40290,-0.0239,0.3969,0.5922,0.0108,31565,0.6572,0.3428,0.0316,0.256,0.0422,0.0146,0.0007,
"64",41157,-0.0029,0.5276,0.4604,0.012,32677,0.4883,0.5117,0.0249,0.4652,0.0094,0.0153,0.0008,
"65",40970,-0.0075,0.303,0.678,0.0189,32335,0.733,0.267,0.0229,0.2178,0.0072,0.0187,0.0007,
"66",40255,-0.0248,0.447,0.5403,0.0127,28528,0.7566,0.2434,0.0566,0.0827,0.0867,0.0151,0.0007,
"67",41338,0.0015,0.4112,0.5719,0.0169,31626,0.6291,0.3709,0.0395,0.2814,0.0311,0.0202,0.0028,
"68",42124,0.0205,0.337,0.6466,0.0165,34013,0.8253,0.1747,0.0622,0.0655,0.0204,0.0221,0.0019,
"69",41241,-0.0009,0.3673,0.6184,0.0144,30893,0.7404,0.2596,0.0471,0.1336,0.0579,0.0214,0.0019,
"70",42145,0.021,0.7998,0.193,0.0072,33221,0.2769,0.7231,0.0422,0.663,0.0142,0.0144,0.0014,
"71",40721,-0.0135,0.4011,0.5857,0.0132,30414,0.7372,0.2628,0.0351,0.173,0.0358,0.0193,0.0013,
"72",42041,0.0185,0.7392,0.2506,0.0102,37310,0.6188,0.3812,0.0449,0.267,0.0599,0.0127,0.0017,
"73",41017,-0.0063,0.7799,0.2103,0.0098,33182,0.3274,0.6726,0.0448,0.6021,0.0187,0.015,0.0019,
"74",41779,0.0121,0.8387,0.1556,0.0057,34788,0.3828,0.6172,0.0318,0.5565,0.0232,0.0125,0.0024,
"75",40422,-0.0207,0.5184,0.4738,0.0078,31680,0.7046,0.2954,0.0727,0.1786,0.0331,0.0151,0.0023,
"76",41667,0.0094,0.8163,0.1776,0.0061,31744,0.2216,0.7784,0.0779,0.6662,0.0328,0.0166,0.0023,
"77",40489,-0.0191,0.7217,0.2706,0.0077,29951,0.3414,0.6586,0.0505,0.5742,0.0325,0.0152,0.0029,
"78",41126,-0.0037,0.5898,0.4029,0.0073,32331,0.4998,0.5002,0.1036,0.3298,0.059,0.0165,0.0037,
"79",40423,-0.0207,0.7637,0.2272,0.0092,29700,0.3222,0.6778,0.0575,0.574,0.0401,0.0173,0.003,
"80",40554,-0.0175,0.4141,0.5765,0.0094,30598,0.8653,0.1347,0.0329,0.055,0.0308,0.0116,0.0011,
"81",40327,-0.023,0.3621,0.6243,0.0136,32967,0.783,0.217,0.038,0.1349,0.0229,0.0204,0.0013,
"82",40382,-0.0217,0.5488,0.4376,0.0136,32065,0.4259,0.5741,0.0625,0.4912,0.0087,0.0173,0.0015,
"83",40381,-0.0217,0.3179,0.6657,0.0164,31810,0.7131,0.2869,0.0599,0.1863,0.0196,0.0225,0.0014,
"84",41452,0.0042,0.3526,0.6306,0.0167,31551,0.6635,0.3365,0.0655,0.2325,0.0121,0.0294,0.002,
"85",40468,-0.0196,0.3924,0.597,0.0106,32170,0.7558,0.2442,0.0371,0.1553,0.0316,0.0194,0.0022,
"86",40365,-0.0221,0.3631,0.6169,0.02,31684,0.6866,0.3134,0.0636,0.22,0.0048,0.0252,0.0015,
"87",41767,0.0119,0.278,0.7069,0.0151,30924,0.8167,0.1833,0.0503,0.0845,0.0301,0.0186,0.0013,
"88",41566,0.007,0.3359,0.6442,0.0199,31955,0.7348,0.2652,0.0589,0.1573,0.02,0.0323,0.0013,
"89",41438,0.0039,0.4534,0.5309,0.0157,33832,0.6701,0.3299,0.0909,0.1877,0.0339,0.0227,0.0009,
"90",40268,-0.0245,0.6263,0.3666,0.0072,31504,0.3905,0.6095,0.0196,0.5635,0.0154,0.0144,0.0015,
"91",40353,-0.0224,0.564,0.4254,0.0106,31669,0.4454,0.5546,0.0228,0.5087,0.0081,0.0171,0.001,
"92",41913,0.0154,0.4437,0.5352,0.0211,32099,0.6181,0.3819,0.0822,0.2161,0.0495,0.0248,0.0027,
"93",41160,-0.0028,0.5925,0.3952,0.0123,32505,0.4337,0.5663,0.0341,0.5069,0.0095,0.0191,0.0015,
"94",42158,0.0213,0.4281,0.5524,0.0195,32193,0.7034,0.2966,0.0492,0.1977,0.0241,0.0261,0.0026,
"95",40416,-0.0209,0.6304,0.3579,0.0117,32815,0.3866,0.6134,0.0155,0.576,0.0076,0.0172,0.0009,
"96",40983,-0.0071,0.3139,0.6576,0.0284,30108,0.7449,0.2551,0.0805,0.1336,0.0099,0.0314,0.0009,
"97",42278,0.0242,0.3835,0.5928,0.0236,31952,0.6893,0.3107,0.0406,0.2291,0.0106,0.03,0.0017,
"98",41807,0.0128,0.4713,0.5098,0.0189,31035,0.6438,0.3562,0.0623,0.226,0.0453,0.0237,0.0036,
"99",41034,-0.0059,0.3865,0.6001,0.0133,31109,0.7609,0.2391,0.0797,0.0943,0.0411,0.018,0.0025,
"100",41676,0.0097,0.4101,0.5713,0.0186,30973,0.6288,0.3712,0.0443,0.2802,0.0212,0.0253,0.0027,
"101",40465,-0.0197,0.6256,0.3643,0.0101,31710,0.3737,0.6263,0.0217,0.5897,0.0074,0.0142,0.0013,
"102",40338,-0.0228,0.5354,0.448,0.0166,30649,0.5042,0.4958,0.0403,0.412,0.0167,0.0293,0.0015,
"103",40263,-0.0246,0.5816,0.4075,0.0109,31911,0.4759,0.5241,0.0411,0.4613,0.0105,0.0123,0.0015,
"104",42277,0.0242,0.3294,0.6576,0.013,36903,0.8313,0.1687,0.0356,0.101,0.0103,0.0183,0.0012,
"105",40441,-0.0203,0.312,0.672,0.016,32701,0.763,0.237,0.0466,0.1575,0.0091,0.0241,0.0013,
"106",42059,0.0189,0.312,0.6748,0.0132,37237,0.9045,0.0955,0.0264,0.0289,0.0158,0.0182,0.0023,
"107",42040,0.0185,0.3897,0.5987,0.0116,35377,0.7325,0.2675,0.0963,0.1204,0.0267,0.0185,0.0018,
"108",40316,-0.0233,0.3607,0.629,0.0103,34433,0.8259,0.1741,0.0276,0.124,0.0072,0.0137,0.0006,
"109",42020,0.018,0.6837,0.3015,0.0148,32179,0.3619,0.6381,0.1205,0.4703,0.0343,0.0209,0.0033,
"110",40297,-0.0238,0.4837,0.5088,0.0075,33452,0.8761,0.1239,0.0294,0.059,0.0186,0.011,0.0009,
"111",41665,0.0094,0.8169,0.175,0.0081,34955,0.519,0.481,0.035,0.4113,0.0228,0.0139,0.0031,
"112",41846,0.0138,0.4454,0.5445,0.0101,32903,0.849,0.151,0.0276,0.0843,0.0236,0.0106,0.001,
"113",42302,0.0248,0.7386,0.2495,0.0119,32395,0.3751,0.6249,0.1557,0.4302,0.0253,0.0234,0.0022,
"114",41956,0.0164,0.4329,0.5532,0.0139,32338,0.7592,0.2408,0.0452,0.1363,0.0333,0.0227,0.001,
"115",41176,-0.0025,0.5226,0.4667,0.0107,34349,0.8197,0.1803,0.0355,0.1091,0.016,0.0155,0.001,
"116",41966,0.0167,0.5278,0.4608,0.0115,34070,0.6289,0.3711,0.052,0.2801,0.0238,0.0159,0.0013,
"117",42176,0.0218,0.409,0.5697,0.0212,31639,0.6684,0.3316,0.0883,0.1856,0.0259,0.0289,0.0026,
"118",41375,0.0024,0.4141,0.5766,0.0093,33386,0.7671,0.2329,0.1269,0.074,0.0184,0.0149,0.0005,
"119",42061,0.019,0.551,0.4365,0.0125,34600,0.743,0.257,0.0421,0.171,0.0238,0.0143,0.0024,
"120",42284,0.0244,0.3939,0.597,0.0092,34846,0.781,0.219,0.1052,0.0834,0.0167,0.0141,0.0008,
"121",42219,0.0228,0.6362,0.3521,0.0117,32868,0.4309,0.5691,0.0733,0.4688,0.0148,0.018,0.002,
"122",41770,0.0119,0.546,0.4418,0.0122,32752,0.4438,0.5562,0.0945,0.444,0.0078,0.0153,0.0014,
"123",40807,-0.0114,0.4322,0.5618,0.006,35006,0.7891,0.2109,0.1063,0.0789,0.0111,0.0124,0.0007,
"124",42251,0.0236,0.4328,0.5542,0.013,33514,0.7099,0.2901,0.077,0.1744,0.0229,0.0171,0.0026,
"",41278,0.0499,0.4417,0.5444,0.014,32375,0.6486,0.3514,0.0576,0.2528,0.0221,0.0199,0.0015,
