district,C_TOT24,C_HSP24,C_NHS24,C_WHT24,C_BLA24,C_AMI24,C_ASI24,C_NHP24,C_2OM24,C_BLW24,C_AIW24,C_ASW24,C_AIB24,C_AIA24,C_ASN24,C_BLK24,CVAP_TOT24,CVAP_HSP24,CVAP_NHS24,CVAP_WHT24,CVAP_BLA24,CVAP_AMI24,CVAP_ASI24,CVAP_NHP24,CVAP_2OM24,CVAP_BLW24,CVAP_AIW24,CVAP_ASW24,CVAP_AIB24,CVAP_AIA24,CVAP_ASN24,CVAP_BLK24
28,42980,4250,38614,27701,8223,67,765,0,37,853,953,322,12,1020,1070,9079,32161,2271,29831,22365,5925,38,666,0,0,221,696,36,7,727,712,6158
29,42756,1718,41074,33375,6383,89,122,0,56,618,437,8,151,688,119,7143,34528,1023,33522,27321,5348,90,52,2,54,365,320,0,98,524,49,5764
30,41203,2015,39135,30755,6819,24,59,4,193,817,238,131,61,316,192,7708,31222,1071,30123,24350,4841,20,60,0,190,310,176,57,65,258,117,5264
31,41017,3647,37427,14220,20767,34,1101,5,175,908,94,93,114,241,1183,21800,30662,1913,28820,11617,15781,19,791,0,133,329,110,67,90,207,856,16204
32,40752,2318,38473,28113,8588,16,465,125,117,597,215,155,18,249,618,9219,31963,1345,30644,22810,6678,22,409,66,32,328,135,132,12,169,542,6999
33,41393,2080,39345,31048,6482,26,725,36,13,594,234,70,58,320,815,7114,32258,1218,31044,24647,5243,27,574,35,4,172,155,52,43,223,626,5468
34,43635,3673,39947,28042,9019,13,1567,0,131,610,117,248,0,136,1809,9587,32600,2077,30525,22358,6412,5,1196,0,19,274,92,55,6,108,1257,6671
35,45359,2478,42866,34234,5420,7,1301,0,312,458,314,975,0,328,2260,5873,32951,1281,31681,26061,3567,0,855,0,200,341,226,543,0,232,1393,3877
36,40345,4392,35925,26486,7936,47,691,0,148,391,94,215,4,138,912,8379,29487,2035,27422,20547,6157,27,451,0,61,71,96,64,2,120,515,6260
37,41692,2990,38606,28503,7278,51,1366,0,5,1001,244,125,8,310,1489,8275,31461,1748,29628,22526,5396,47,1134,0,8,183,177,39,11,254,1178,5631
38,43382,2023,41367,37925,1824,40,403,4,88,717,136,268,0,169,668,2543,33269,1222,32057,29414,1524,35,393,4,82,392,137,138,0,166,525,1893
39,41026,3247,37843,30619,5582,2,73,22,149,897,287,66,9,293,128,6500,31626,1523,30173,24964,4301,7,46,13,53,413,214,43,0,218,77,4711
40,39658,2477,37189,25334,11136,30,154,0,41,141,196,115,14,239,267,11296,31243,1202,30044,21109,8345,37,161,0,23,97,128,85,17,179,241,8462
41,40384,1119,39261,16481,21633,6,72,3,61,583,220,160,104,327,233,22392,32397,620,31778,13704,17362,4,66,2,74,234,205,68,104,314,134,17724
42,39457,699,38766,25399,11290,81,178,38,114,411,1135,78,22,1241,255,11716,31219,386,30830,20791,8525,74,132,26,84,114,920,90,17,1013,224,8656
43,39119,1141,37987,28816,7184,665,115,15,128,595,327,189,160,1157,306,7863,30029,703,29320,23081,5228,453,105,7,25,217,255,51,67,777,153,5485
44,44312,3480,40843,32740,5044,22,1892,0,137,473,221,319,0,248,2211,5523,34830,2429,32403,26410,4004,27,1145,5,143,270,187,223,0,214,1368,4274
45,40173,1553,38606,25755,11549,55,241,0,144,598,183,25,51,282,266,12184,31259,774,30480,21131,8543,28,221,0,80,228,163,25,38,225,247,8802
46,40898,2526,38397,27399,8703,107,539,5,88,627,387,438,130,616,979,9494,32059,1615,30463,22588,6409,77,483,0,52,296,305,179,19,398,671,6741
47,42259,2282,39967,34216,3834,108,377,0,98,858,297,123,18,489,503,4700,32502,1270,31237,27086,3014,81,291,14,38,439,251,103,62,426,392,3365
48,42083,2189,39890,31729,5808,39,799,4,145,618,251,375,27,319,1184,6451,31998,1230,30756,24651,4494,31,682,0,121,177,219,220,23,272,905,4688
49,39105,1356,37757,15042,20367,163,408,5,181,858,264,172,83,445,568,21321,30217,887,29334,12278,15513,142,310,14,99,469,197,90,47,343,396,16188
50,40373,1068,39269,17848,19907,40,200,37,51,541,179,134,279,505,332,20743,31804,750,31046,14496,15449,28,197,44,30,272,166,106,268,466,302,15958
51,38530,1625,36932,12002,23522,36,233,47,73,726,122,58,61,223,294,24292,29049,887,28177,10062,17274,30,211,45,42,372,112,32,15,165,245,17612
52,43927,3196,40745,18813,19869,108,410,9,164,370,450,216,242,859,613,20527,32706,1783,30925,15390,14043,110,366,0,128,187,320,96,155,652,456,14436
53,40949,1651,39184,27668,9991,87,88,4,347,727,224,53,105,409,123,10804,31614,715,30799,22274,7852,60,79,0,97,140,164,18,90,306,87,8098
54,37997,722,37288,16453,18246,628,141,0,245,962,475,31,216,1332,174,19466,30243,531,29726,13468,14649,471,145,0,185,431,380,13,202,1067,151,15286
55,40948,792,40160,16937,20611,790,27,0,287,950,401,6,172,1346,36,21760,30629,332,30283,13760,14990,642,15,1,26,488,245,0,73,968,15,15572
56,47757,2339,45424,39362,3444,80,1072,28,253,512,290,423,18,391,1419,3981,37926,1539,36389,31801,2804,49,803,28,193,281,226,201,17,299,989,3115
57,39766,657,39074,19300,18995,171,11,0,12,275,72,53,122,393,60,19351,30634,330,30279,15558,14080,99,13,8,10,272,74,48,60,226,58,14403
58,44658,2090,42551,30968,9710,15,754,0,43,584,205,38,119,336,789,10403,34839,1150,33664,25619,6899,17,493,4,39,270,180,11,19,213,504,7174
59,40294,980,39305,14869,22990,37,154,21,78,377,193,114,332,545,268,23686,30354,771,29603,12241,16254,34,83,31,34,319,146,68,338,518,166,16891
60,41524,951,40563,25138,14234,126,401,9,28,390,227,35,10,375,434,14637,31090,434,30631,19599,10141,94,261,0,17,277,189,26,21,312,284,10435
61,42041,3324,39035,33087,4309,52,301,0,17,357,276,258,50,412,563,4719,35986,2127,34086,29579,3375,48,298,0,13,231,218,143,0,281,447,3607
62,40045,1135,38931,16837,21105,0,50,10,99,467,151,22,30,174,70,21586,31293,546,30749,13736,16368,6,47,0,29,188,149,10,43,194,64,16605
63,38337,1880,36471,24553,10388,34,927,0,103,168,153,184,4,190,1110,10558,29494,1061,28458,19659,7732,34,694,6,31,125,119,73,5,151,755,7861
64,41095,1011,40073,20022,18806,67,260,0,46,606,177,27,26,269,294,19432,33060,553,32504,16453,15186,67,157,4,25,411,127,42,21,213,207,15620
65,40990,800,40289,29989,8310,87,230,12,35,1113,248,109,142,478,357,9603,31800,561,31341,23963,6616,57,221,17,21,157,192,78,77,329,308,6845
66,40696,3440,37212,30476,3833,0,1878,5,71,197,192,472,100,293,2348,4108,29914,2000,27890,23345,2724,0,1229,0,66,125,122,190,101,226,1417,2931
67,40969,1788,39182,24123,12058,68,1011,86,296,1075,350,210,9,420,1213,13147,31093,1063,30019,18887,9244,46,714,89,79,541,273,129,11,324,834,9839
68,45640,3582,41947,37945,2205,177,294,0,254,775,227,238,0,373,528,3004,36912,1989,34859,31999,1895,71,239,0,199,158,209,206,0,267,443,2060
69,37095,1405,35773,28291,5532,61,1341,0,112,275,206,116,26,301,1456,5827,28360,805,27614,22311,4113,51,838,3,58,78,181,88,26,266,937,4219
70,41922,1980,39942,18939,19794,35,294,0,111,476,133,86,205,301,391,20430,32971,1164,31811,14968,16026,29,271,10,47,273,98,14,208,255,291,16491
71,39573,1195,38406,30062,6186,37,1169,0,37,418,148,375,0,195,1547,6577,29739,696,29051,23065,4702,33,828,0,27,148,93,174,0,128,1003,4839
72,37565,1976,35583,22355,11058,0,1031,99,273,377,79,310,64,145,1346,11498,33746,1513,32217,21168,9114,0,997,6,227,324,93,284,57,155,1285,9494
73,40359,1536,38792,11532,25452,50,296,0,194,638,258,223,22,298,520,26144,32376,790,31574,10521,19692,51,228,43,175,440,233,130,19,286,361,20159
74,41262,1040,40244,14924,23438,0,683,46,159,543,70,126,118,183,810,24093,33876,803,33104,13295,18353,10,651,57,104,305,60,55,112,177,704,18765
75,40446,2939,37486,27893,6868,63,908,140,202,887,396,316,59,491,1227,7814,31254,2035,29199,21685,5614,58,743,41,140,628,318,135,44,396,881,6291
76,42117,2814,39308,7832,29612,11,406,53,303,870,53,61,89,144,458,30587,31885,1449,30439,6534,22617,6,271,17,281,516,67,51,86,145,316,23199
77,43317,2420,40891,13068,25775,5,696,0,405,606,32,274,43,111,971,26382,31780,1614,30173,10366,18985,4,386,4,189,147,50,20,0,73,407,19121
78,39972,3238,36734,18633,15401,26,1549,7,258,328,112,148,94,271,1690,15832,31508,2047,29468,15714,11434,16,1396,6,202,246,101,110,94,244,1501,11777
79,38369,2620,35763,10575,22666,17,1473,0,172,611,182,59,56,264,1537,23323,28025,1670,26352,8420,16420,16,888,5,123,232,140,48,56,223,937,16716
80,41040,1629,39406,35543,2119,0,609,0,9,796,201,131,0,203,731,2920,30456,1001,29455,27019,1378,5,536,0,5,303,133,65,4,142,595,1688
81,40974,2020,38943,31565,5110,94,540,14,129,564,435,149,128,653,708,5831,33421,1582,31823,26634,3793,52,424,12,80,156,377,49,52,479,501,4030
82,44006,3051,40858,17912,21354,59,307,3,78,782,182,102,185,424,405,22290,35119,1741,33284,15114,17144,59,295,0,74,459,149,37,138,341,317,17723
83,40544,2243,38302,30199,5916,47,405,16,17,968,151,462,101,298,889,6986,32332,1565,30764,24855,4696,24,384,18,0,180,141,319,111,277,712,4986
84,39632,2594,37042,26096,9089,26,185,12,256,768,417,296,0,448,463,9863,29577,1516,28063,20268,6920,24,146,0,76,269,347,85,0,373,238,7192
85,41093,1353,39715,31784,5686,71,610,13,251,569,278,318,28,359,922,6295,32414,889,31519,25846,4154,65,506,0,177,233,216,195,30,303,703,4423
86,40779,2849,37933,26440,10248,19,73,13,416,343,478,62,58,555,116,10623,31583,1050,30572,21677,8033,19,73,9,238,173,363,66,53,428,110,8245
87,46786,2201,44580,38402,4640,4,902,0,82,227,213,177,15,235,1090,4887,34718,1444,33268,28841,3434,0,615,2,40,153,161,58,11,175,684,3599
88,39865,2450,37374,27395,8149,43,613,12,150,681,208,110,0,252,737,8841,30479,1159,29293,22359,5947,36,349,7,129,233,154,57,0,193,407,6194
89,39134,3033,36038,25392,8364,40,761,0,271,450,254,295,192,486,1053,8992,31295,1491,29746,21843,6209,11,596,9,147,306,226,255,150,388,846,6654
90,40490,578,39879,15680,23255,48,103,22,95,307,139,38,83,277,143,23673,31733,281,31436,12329,18460,16,96,28,55,57,138,38,83,246,133,18608
91,38330,1218,37141,17100,18780,115,168,5,71,334,352,138,29,488,307,19144,30020,572,29475,13898,14681,92,133,15,81,168,284,68,40,404,204,14893
92,39990,2920,37096,25547,8717,40,1165,17,212,665,273,410,92,401,1584,9497,31128,1923,29221,20690,6613,14,1067,16,90,177,218,261,81,310,1335,6891
93,40162,1284,38918,18883,18972,26,247,16,54,305,278,89,22,324,335,19287,32479,931,31587,15623,15257,18,180,23,47,124,235,49,29,280,227,15393
94,41695,2698,39166,28342,9262,41,568,4,132,281,403,315,46,491,896,9582,31246,1728,29611,22886,5676,41,490,5,121,87,300,134,37,364,628,5787
95,40145,938,39206,12064,25980,167,309,0,41,367,288,4,190,650,311,26535,31037,437,30599,9905,19914,118,190,6,47,194,215,0,183,523,191,20309
96,42899,4055,38878,30396,6108,43,291,7,69,1214,309,282,5,361,569,7329,31430,1718,29702,24185,4548,42,250,0,38,120,268,170,4,322,417,4668
97,41676,1851,39725,28345,9126,140,220,7,229,894,318,211,64,536,426,10076,32000,1053,30858,22371,6938,129,214,6,117,487,260,182,10,405,401,7421
98,40135,3496,36587,23148,9586,19,1454,0,134,884,221,547,508,747,1997,10987,29854,1906,27937,18342,7188,11,1133,0,81,502,187,198,263,462,1310,7957
99,41077,2228,38833,33043,3064,73,1205,90,253,287,253,337,78,411,1540,3421,32337,1354,30980,26442,2648,68,907,88,91,166,205,205,82,352,1111,2894
100,44038,2433,41627,26260,13556,228,377,24,35,714,213,256,0,438,633,14282,33011,1605,31405,20310,9977,164,391,24,14,229,196,118,0,360,510,10210
101,40449,818,39638,15551,22768,71,156,4,203,557,131,77,31,233,232,23356,32200,282,31906,12300,18649,45,101,4,99,407,111,74,31,186,168,19091
102,46428,2923,43524,24754,15104,296,878,12,446,1061,335,313,257,871,1184,16394,34407,1440,33012,18313,12329,224,657,14,217,583,240,119,255,710,783,13150
103,40132,1556,38617,18869,18453,112,348,4,134,602,102,121,14,222,476,19056,32224,1081,31185,15941,14489,102,312,4,41,180,84,87,12,202,400,14666
104,44363,1809,42533,35795,5393,126,217,4,10,577,232,80,17,369,302,5963,38288,1021,37246,32194,4210,75,203,4,8,183,226,63,15,307,265,4397
105,42050,2348,39640,31332,7309,95,352,149,78,344,337,32,3,433,398,7669,34097,1406,32657,26382,5399,97,273,151,85,241,286,25,5,388,302,5659
106,46070,726,45344,41761,1545,62,743,52,127,182,400,466,24,482,1209,1743,41459,632,40830,37847,1364,64,679,46,78,69,353,299,34,447,978,1468
107,40133,4312,35694,28229,5682,25,458,17,154,552,295,202,47,374,724,6278,33437,1933,31387,25458,4484,30,409,19,134,453,261,80,56,351,500,4992
108,41350,1612,39756,33354,5621,4,59,14,22,275,149,284,25,178,338,5925,35225,1080,34148,29247,4353,0,67,15,18,219,151,120,24,175,187,4601
109,41885,3412,38477,15284,21458,103,691,21,237,377,191,64,102,395,755,21946,33124,1753,31363,13223,16836,101,484,24,147,289,143,66,110,354,550,17236
110,39867,1281,38562,34745,2526,26,586,28,102,242,143,179,0,168,768,2769,33100,1013,32076,29214,1954,29,467,10,47,158,124,79,2,153,547,2116
111,42867,1327,41619,22845,16884,45,615,46,54,643,195,290,15,258,904,17539,37103,1066,36109,21152,13407,22,553,46,52,524,193,188,15,229,742,13938
112,43950,817,43140,39107,3078,21,508,0,156,45,105,149,18,142,669,3136,34348,567,33781,30608,2481,17,365,0,112,40,77,105,12,108,477,2526
113,39800,3365,36463,14825,19621,28,594,3,364,356,228,173,115,371,766,20077,29699,1370,28388,11989,15025,21,512,4,202,155,171,131,31,233,646,15218
114,45154,2625,42539,34219,6173,62,571,11,119,723,196,448,30,290,1017,6897,34425,1345,33082,27286,4712,59,422,11,119,265,189,56,25,275,479,4977
115,39454,1341,38077,31978,4780,0,328,18,18,481,242,263,9,266,598,5277,33154,650,32464,27462,4136,5,299,19,0,220,208,140,10,238,441,4379
116,40663,2010,38668,25486,11654,32,624,14,0,354,190,326,35,243,953,12035,32344,1090,31244,21567,8469,39,579,17,0,165,128,154,0,166,732,8630
117,43426,3605,39798,28747,8534,111,683,32,336,487,398,438,37,554,1120,9045,33409,2169,31208,23524,6109,102,483,34,148,146,350,312,27,482,799,6268
118,41957,4256,37556,33366,2718,4,444,0,58,326,45,315,196,245,758,3235,34500,2183,32174,28942,2171,7,318,0,56,233,54,238,100,163,562,2502
119,41528,1831,39643,31028,6779,41,348,66,211,718,211,183,15,262,519,7540,34305,1155,33140,26181,5794,33,279,63,96,431,199,133,14,232,407,6258
120,42631,4843,37995,33619,3595,18,300,5,158,156,135,253,8,160,553,3775,35277,2404,33060,29946,2651,16,297,0,92,79,87,90,10,111,381,2755
121,42895,2352,40510,16549,21807,7,172,0,560,854,336,192,44,390,414,22733,33495,1382,32109,14150,16782,8,169,0,279,261,290,201,36,338,366,17099
122,41291,3327,37908,18113,18526,56,189,9,20,453,269,82,39,364,272,19025,31973,1486,30425,14871,14538,32,134,0,25,415,229,59,39,300,193,14957
123,38085,3781,34301,29591,4026,9,147,0,16,187,85,172,11,105,319,4223,33261,2399,30875,27168,3174,4,136,4,18,89,85,104,6,95,240,3306
124,42243,3458,38810,29883,7037,30,429,0,109,555,361,367,41,430,748,7593,34414,2687,31740,24957,5222,24,392,0,73,436,335,191,46,403,587,5680
