source_county_fips,source_county_name,source_name,source_id,source_key_display,source_key_norm,source_area_m2,target_county_name,target_county_fips,target_precinct,target_key_display,target_key_norm,overlap_area_m2,share_of_source,share_rank
001,Abbeville,VTD 5,450015,Abbeville - VTD 5,ABBEVILLE - VTD 5,93553414.215537,Abbeville,001,Keowee,Abbeville - Keowee,ABBEVILLE - KEOWEE,1489015.044403,0.015916,2
001,Abbeville,VTD 3,450013,Abbeville - VTD 3,ABBEVILLE - VTD 3,100523359.348662,Abbeville,001,Keowee,Abbeville - Keowee,ABBEVILLE - KEOWEE,100521555.643125,0.999982,1
001,Abbeville,VTD 4,450014,Abbeville - VTD 4,ABBEVILLE - VTD 4,37579758.915267,Abbeville,001,Donalds,Abbeville - Donalds,ABBEVILLE - DONALDS,37394436.892496,0.995069,1
001,Abbeville,VTD 4,450014,Abbeville - VTD 4,ABBEVILLE - VTD 4,37579758.915267,Abbeville,001,Keowee,Abbeville - Keowee,ABBEVILLE - KEOWEE,185321.624705,0.004931,2
001,Abbeville,VTD 17,4500117,Abbeville - VTD 17,ABBEVILLE - VTD 17,48628919.144683,Abbeville,001,Abbeville No. 2,Abbeville - Abbeville No. 2,ABBEVILLE - ABBEVILLE NO. 2,48628919.144683,1.000000,1
001,Abbeville,VTD 1,450011,Abbeville - VTD 1,ABBEVILLE - VTD 1,39252420.424327,Abbeville,001,Broadmouth,Abbeville - Broadmouth,ABBEVILLE - BROADMOUTH,38777288.878887,0.987895,1
001,Abbeville,VTD 1,450011,Abbeville - VTD 1,ABBEVILLE - VTD 1,39252420.424327,Abbeville,001,Donalds,Abbeville - Donalds,ABBEVILLE - DONALDS,475129.836366,0.012104,2
001,Abbeville,VTD 11,4500111,Abbeville - VTD 11,ABBEVILLE - VTD 11,134336768.055563,Abbeville,001,Lowndesville,Abbeville - Lowndesville,ABBEVILLE - LOWNDESVILLE,123393385.868752,0.918538,1
001,Abbeville,VTD 11,4500111,Abbeville - VTD 11,ABBEVILLE - VTD 11,134336768.055563,Abbeville,001,Calhoun Falls,Abbeville - Calhoun Falls,ABBEVILLE - CALHOUN FALLS,10943352.626835,0.081462,2
001,Abbeville,VTD 16,4500116,Abbeville - VTD 16,ABBEVILLE - VTD 16,59241762.819518,Abbeville,001,Lebanon,Abbeville - Lebanon,ABBEVILLE - LEBANON,59234678.611348,0.999880,1
001,Abbeville,VTD 15,4500115,Abbeville - VTD 15,ABBEVILLE - VTD 15,62600822.198361,Abbeville,001,Calhoun Falls,Abbeville - Calhoun Falls,ABBEVILLE - CALHOUN FALLS,56913139.366093,0.909144,1
001,Abbeville,VTD 15,4500115,Abbeville - VTD 15,ABBEVILLE - VTD 15,62600822.198361,Abbeville,001,Lowndesville,Abbeville - Lowndesville,ABBEVILLE - LOWNDESVILLE,5687679.711981,0.090856,2
001,Abbeville,VTD 2,450012,Abbeville - VTD 2,ABBEVILLE - VTD 2,32190212.418074,Abbeville,001,Hall's Store,Abbeville - Hall's Store,ABBEVILLE - HALLS STORE,29165955.231402,0.906050,1
001,Abbeville,VTD 2,450012,Abbeville - VTD 2,ABBEVILLE - VTD 2,32190212.418074,Abbeville,001,Donalds,Abbeville - Donalds,ABBEVILLE - DONALDS,3023084.302921,0.093913,2
001,Abbeville,VTD 7,450017,Abbeville - VTD 7,ABBEVILLE - VTD 7,98074554.965068,Abbeville,001,Cold Springs,Abbeville - Cold Springs,ABBEVILLE - COLD SPRINGS,98070869.737667,0.999962,1
001,Abbeville,VTD 13,4500113,Abbeville - VTD 13,ABBEVILLE - VTD 13,73356885.525456,Abbeville,001,Abbeville No. 3,Abbeville - Abbeville No. 3,ABBEVILLE - ABBEVILLE NO. 3,73345682.954241,0.999847,1
003,Aiken,VTD 29,4500329,Aiken - VTD 29,AIKEN - VTD 29,113137606.243287,Aiken,003,Windsor,Aiken - Windsor,AIKEN - WINDSOR,113137604.449716,1.000000,1
003,Aiken,VTD 6,450036,Aiken - VTD 6,AIKEN - VTD 6,64257454.204469,Aiken,003,Eureka,Aiken - Eureka,AIKEN - EUREKA,64056684.905211,0.996876,1
003,Aiken,VTD 6,450036,Aiken - VTD 6,AIKEN - VTD 6,64257454.204469,Aiken,003,China Springs,Aiken - China Springs,AIKEN - CHINA SPRINGS,56228.143856,0.000875,2
003,Aiken,VTD 18,4500318,Aiken - VTD 18,AIKEN - VTD 18,75655988.199120,Aiken,003,Salley,Aiken - Salley,AIKEN - SALLEY,75655268.737832,0.999990,1
003,Aiken,VTD 70,4500370,Aiken - VTD 70,AIKEN - VTD 70,10950585.795023,Aiken,003,New Ellenton,Aiken - New Ellenton,AIKEN - NEW ELLENTON,10923186.442223,0.997498,1
003,Aiken,VTD 70,4500370,Aiken - VTD 70,AIKEN - VTD 70,10950585.795023,Aiken,003,Cedar Creek #64,Aiken - Cedar Creek #64,AIKEN - CEDAR CREEK 64,20429.955135,0.001866,2
003,Aiken,VTD 70,4500370,Aiken - VTD 70,AIKEN - VTD 70,10950585.795023,Aiken,003,Talatha,Aiken - Talatha,AIKEN - TALATHA,6969.397665,0.000636,3
003,Aiken,VTD 71,4500371,Aiken - VTD 71,AIKEN - VTD 71,37186649.037074,Aiken,003,Hammond,Aiken - Hammond,AIKEN - HAMMOND,37185076.110731,0.999958,1
003,Aiken,VTD 37,4500337,Aiken - VTD 37,AIKEN - VTD 37,2128177.006219,Aiken,003,Aiken #2,Aiken - Aiken #2,AIKEN - AIKEN 2,2128176.458715,1.000000,1
003,Aiken,VTD 44,4500344,Aiken - VTD 44,AIKEN - VTD 44,7508866.706830,Aiken,003,North Augusta #67,Aiken - North Augusta #67,AIKEN - NORTH AUGUSTA 67,6024408.678986,0.802306,1
003,Aiken,VTD 44,4500344,Aiken - VTD 44,AIKEN - VTD 44,7508866.706830,Aiken,003,North Augusta #28,Aiken - North Augusta #28,AIKEN - NORTH AUGUSTA 28,1476331.126910,0.196612,2
003,Aiken,VTD 62,4500362,Aiken - VTD 62,AIKEN - VTD 62,4039996.486445,Aiken,003,Millbrook,Aiken - Millbrook,AIKEN - MILLBROOK,4039970.841491,0.999994,1
003,Aiken,VTD 38,4500338,Aiken - VTD 38,AIKEN - VTD 38,2634649.191297,Aiken,003,Aiken #4,Aiken - Aiken #4,AIKEN - AIKEN 4,2418499.630406,0.917959,1
003,Aiken,VTD 38,4500338,Aiken - VTD 38,AIKEN - VTD 38,2634649.191297,Aiken,003,Redds Branch,Aiken - Redds Branch,AIKEN - REDDS BRANCH,154655.977205,0.058701,2
003,Aiken,VTD 38,4500338,Aiken - VTD 38,AIKEN - VTD 38,2634649.191297,Aiken,003,Aiken #5,Aiken - Aiken #5,AIKEN - AIKEN 5,61337.411915,0.023281,3
003,Aiken,VTD 39,4500339,Aiken - VTD 39,AIKEN - VTD 39,5241731.831602,Aiken,003,Aiken #6,Aiken - Aiken #6,AIKEN - AIKEN 6,5238525.909439,0.999388,1
003,Aiken,VTD 39,4500339,Aiken - VTD 39,AIKEN - VTD 39,5241731.831602,Aiken,003,Aiken #47,Aiken - Aiken #47,AIKEN - AIKEN 47,3204.770978,0.000611,2
003,Aiken,VTD 26,4500326,Aiken - VTD 26,AIKEN - VTD 26,3951043.929587,Aiken,003,Aiken #3,Aiken - Aiken #3,AIKEN - AIKEN 3,3951040.371892,0.999999,1
003,Aiken,VTD 21,4500321,Aiken - VTD 21,AIKEN - VTD 21,32095887.122218,Aiken,003,China Springs,Aiken - China Springs,AIKEN - CHINA SPRINGS,32095873.863475,1.000000,1
003,Aiken,VTD 67,4500367,Aiken - VTD 67,AIKEN - VTD 67,47151518.407968,Aiken,003,Hammond,Aiken - Hammond,AIKEN - HAMMOND,47151504.761531,1.000000,1
003,Aiken,VTD 60,4500360,Aiken - VTD 60,AIKEN - VTD 60,50428764.107001,Aiken,003,Pine Forest,Aiken - Pine Forest,AIKEN - PINE FOREST,34440045.852537,0.682944,1
003,Aiken,VTD 60,4500360,Aiken - VTD 60,AIKEN - VTD 60,50428764.107001,Aiken,003,Sleepy Hollow #65,Aiken - Sleepy Hollow #65,AIKEN - SLEEPY HOLLOW 65,15988709.322676,0.317055,2
003,Aiken,VTD 22,4500322,Aiken - VTD 22,AIKEN - VTD 22,38845413.506333,Aiken,003,Misty Lakes,Aiken - Misty Lakes,AIKEN - MISTY LAKES,38834813.501077,0.999727,1
003,Aiken,VTD 11,4500311,Aiken - VTD 11,AIKEN - VTD 11,70475425.766784,Aiken,003,Wagner,Aiken - Wagner,AIKEN - WAGNER,70475425.766784,1.000000,1
003,Aiken,VTD 43,4500343,Aiken - VTD 43,AIKEN - VTD 43,81344069.514625,Aiken,003,White Pond,Aiken - White Pond,AIKEN - WHITE POND,81226078.074312,0.998549,1
003,Aiken,VTD 43,4500343,Aiken - VTD 43,AIKEN - VTD 43,81344069.514625,Aiken,003,SRS,Aiken - SRS,AIKEN - SRS,117986.116085,0.001450,2
003,Aiken,VTD 57,4500357,Aiken - VTD 57,AIKEN - VTD 57,7779355.924642,Aiken,003,Lynwood,Aiken - Lynwood,AIKEN - LYNWOOD,7779355.924642,1.000000,1
003,Aiken,VTD 1,450031,Aiken - VTD 1,AIKEN - VTD 1,90784905.069141,Aiken,003,Monetta,Aiken - Monetta,AIKEN - MONETTA,90730089.801054,0.999396,1
003,Aiken,VTD 16,4500316,Aiken - VTD 16,AIKEN - VTD 16,49524553.331477,Aiken,003,Tabernacle,Aiken - Tabernacle,AIKEN - TABERNACLE,49524544.973923,1.000000,1
003,Aiken,VTD 47,4500347,Aiken - VTD 47,AIKEN - VTD 47,1284964.985887,Aiken,003,North Augusta #55,Aiken - North Augusta #55,AIKEN - NORTH AUGUSTA 55,1284964.985887,1.000000,1
003,Aiken,VTD 73,4500373,Aiken - VTD 73,AIKEN - VTD 73,46185420.553777,Aiken,003,Jackson,Aiken - Jackson,AIKEN - JACKSON,46185009.331723,0.999991,1
003,Aiken,VTD 9,450039,Aiken - VTD 9,AIKEN - VTD 9,59825008.037788,Aiken,003,New Holland,Aiken - New Holland,AIKEN - NEW HOLLAND,59825008.037788,1.000000,1
003,Aiken,VTD 20,4500320,Aiken - VTD 20,AIKEN - VTD 20,55450401.814964,Aiken,003,Vaucluse,Aiken - Vaucluse,AIKEN - VAUCLUSE,55359945.495127,0.998369,1
003,Aiken,VTD 20,4500320,Aiken - VTD 20,AIKEN - VTD 20,55450401.814964,Aiken,003,Breezy Hill,Aiken - Breezy Hill,AIKEN - BREEZY HILL,84491.456382,0.001524,2
003,Aiken,VTD 61,4500361,Aiken - VTD 61,AIKEN - VTD 61,8737100.426395,Aiken,003,Gem Lakes,Aiken - Gem Lakes,AIKEN - GEM LAKES,8737060.171698,0.999995,1
003,Aiken,VTD 48,4500348,Aiken - VTD 48,AIKEN - VTD 48,4187811.788804,Aiken,003,North Augusta #26,Aiken - North Augusta #26,AIKEN - NORTH AUGUSTA 26,3154968.441031,0.753369,1
003,Aiken,VTD 48,4500348,Aiken - VTD 48,AIKEN - VTD 48,4187811.788804,Aiken,003,North Augusta #27,Aiken - North Augusta #27,AIKEN - NORTH AUGUSTA 27,1027823.707338,0.245432,2
003,Aiken,VTD 48,4500348,Aiken - VTD 48,AIKEN - VTD 48,4187811.788804,Aiken,003,North Augusta #25,Aiken - North Augusta #25,AIKEN - NORTH AUGUSTA 25,5019.144433,0.001199,3
003,Aiken,VTD 58,4500358,Aiken - VTD 58,AIKEN - VTD 58,11005926.441886,Aiken,003,Langley,Aiken - Langley,AIKEN - LANGLEY,10649278.426963,0.967595,1
003,Aiken,VTD 58,4500358,Aiken - VTD 58,AIKEN - VTD 58,11005926.441886,Aiken,003,Gloverville,Aiken - Gloverville,AIKEN - GLOVERVILLE,356647.488936,0.032405,2
003,Aiken,VTD 33,4500333,Aiken - VTD 33,AIKEN - VTD 33,33240878.645615,Aiken,003,Midland Valley #51,Aiken - Midland Valley #51,AIKEN - MIDLAND VALLEY 51,17620433.658353,0.530083,1
003,Aiken,VTD 33,4500333,Aiken - VTD 33,AIKEN - VTD 33,33240878.645615,Aiken,003,Midland Valley #71,Aiken - Midland Valley #71,AIKEN - MIDLAND VALLEY 71,15587399.396559,0.468923,2
003,Aiken,VTD 33,4500333,Aiken - VTD 33,AIKEN - VTD 33,33240878.645615,Aiken,003,Warrenville,Aiken - Warrenville,AIKEN - WARRENVILLE,25055.638019,0.000754,3
003,Aiken,VTD 3,450033,Aiken - VTD 3,AIKEN - VTD 3,53368719.426995,Aiken,003,Ward,Aiken - Ward,AIKEN - WARD,53368719.426995,1.000000,1
003,Aiken,VTD 31,4500331,Aiken - VTD 31,AIKEN - VTD 31,6781546.658931,Aiken,003,Belvedere #62,Aiken - Belvedere #62,AIKEN - BELVEDERE 62,6751112.529086,0.995512,1
003,Aiken,VTD 31,4500331,Aiken - VTD 31,AIKEN - VTD 31,6781546.658931,Aiken,003,North Augusta #27,Aiken - North Augusta #27,AIKEN - NORTH AUGUSTA 27,30425.050493,0.004486,2
003,Aiken,VTD 41,4500341,Aiken - VTD 41,AIKEN - VTD 41,5364721.090684,Aiken,003,Levels,Aiken - Levels,AIKEN - LEVELS,3249189.869578,0.605659,1
003,Aiken,VTD 41,4500341,Aiken - VTD 41,AIKEN - VTD 41,5364721.090684,Aiken,003,Levels #72,Aiken - Levels #72,AIKEN - LEVELS 72,2115119.897039,0.394265,2
003,Aiken,VTD 40,4500340,Aiken - VTD 40,AIKEN - VTD 40,4060309.061081,Aiken,003,Aiken #5,Aiken - Aiken #5,AIKEN - AIKEN 5,2743252.612250,0.675627,1
003,Aiken,VTD 40,4500340,Aiken - VTD 40,AIKEN - VTD 40,4060309.061081,Aiken,003,Levels #72,Aiken - Levels #72,AIKEN - LEVELS 72,1317056.448831,0.324373,2
003,Aiken,VTD 14,4500314,Aiken - VTD 14,AIKEN - VTD 14,34683395.792753,Aiken,003,Shiloh,Aiken - Shiloh,AIKEN - SHILOH,34683395.792753,1.000000,1
003,Aiken,VTD 36,4500336,Aiken - VTD 36,AIKEN - VTD 36,13091517.379012,Aiken,003,Aiken #47,Aiken - Aiken #47,AIKEN - AIKEN 47,6689004.648019,0.510942,1
003,Aiken,VTD 36,4500336,Aiken - VTD 36,AIKEN - VTD 36,13091517.379012,Aiken,003,Hitchcock #66,Aiken - Hitchcock #66,AIKEN - HITCHCOCK 66,6402508.177675,0.489058,2
003,Aiken,VTD 34,4500334,Aiken - VTD 34,AIKEN - VTD 34,14602922.740156,Aiken,003,Warrenville,Aiken - Warrenville,AIKEN - WARRENVILLE,14410931.075513,0.986853,1
003,Aiken,VTD 34,4500334,Aiken - VTD 34,AIKEN - VTD 34,14602922.740156,Aiken,003,Millbrook,Aiken - Millbrook,AIKEN - MILLBROOK,191772.944743,0.013133,2
003,Aiken,VTD 72,4500372,Aiken - VTD 72,AIKEN - VTD 72,52274888.034481,Aiken,003,Jackson,Aiken - Jackson,AIKEN - JACKSON,52269826.734179,0.999903,1
003,Aiken,VTD 59,4500359,Aiken - VTD 59,AIKEN - VTD 59,7488781.978279,Aiken,003,Gloverville,Aiken - Gloverville,AIKEN - GLOVERVILLE,6662148.036638,0.889617,1
003,Aiken,VTD 59,4500359,Aiken - VTD 59,AIKEN - VTD 59,7488781.978279,Aiken,003,Warrenville,Aiken - Warrenville,AIKEN - WARRENVILLE,644280.703785,0.086033,2
003,Aiken,VTD 59,4500359,Aiken - VTD 59,AIKEN - VTD 59,7488781.978279,Aiken,003,Langley,Aiken - Langley,AIKEN - LANGLEY,165788.964669,0.022138,3
003,Aiken,VTD 59,4500359,Aiken - VTD 59,AIKEN - VTD 59,7488781.978279,Aiken,003,Midland Valley #51,Aiken - Midland Valley #51,AIKEN - MIDLAND VALLEY 51,16564.273187,0.002212,4
003,Aiken,VTD 10,4500310,Aiken - VTD 10,AIKEN - VTD 10,56651283.239647,Aiken,003,Wagner,Aiken - Wagner,AIKEN - WAGNER,56651283.239647,1.000000,1
003,Aiken,VTD 63,4500363,Aiken - VTD 63,AIKEN - VTD 63,26357210.663199,Aiken,003,South Aiken #76,Aiken - South Aiken #76,AIKEN - SOUTH AIKEN 76,11450224.043065,0.434425,1
003,Aiken,VTD 63,4500363,Aiken - VTD 63,AIKEN - VTD 63,26357210.663199,Aiken,003,Anderson Pond #69,Aiken - Anderson Pond #69,AIKEN - ANDERSON POND 69,8936962.355121,0.339071,2
003,Aiken,VTD 63,4500363,Aiken - VTD 63,AIKEN - VTD 63,26357210.663199,Aiken,003,Hollow Creek,Aiken - Hollow Creek,AIKEN - HOLLOW CREEK,3129006.953243,0.118715,3
003,Aiken,VTD 63,4500363,Aiken - VTD 63,AIKEN - VTD 63,26357210.663199,Aiken,003,Sandstone #70,Aiken - Sandstone #70,AIKEN - SANDSTONE 70,2832978.876875,0.107484,4
003,Aiken,VTD 45,4500345,Aiken - VTD 45,AIKEN - VTD 45,2200867.758000,Aiken,003,North Augusta #27,Aiken - North Augusta #27,AIKEN - NORTH AUGUSTA 27,2152056.608913,0.977822,1
003,Aiken,VTD 45,4500345,Aiken - VTD 45,AIKEN - VTD 45,2200867.758000,Aiken,003,Belvedere #62,Aiken - Belvedere #62,AIKEN - BELVEDERE 62,48809.583328,0.022177,2
003,Aiken,VTD 19,4500319,Aiken - VTD 19,AIKEN - VTD 19,40576203.122270,Aiken,003,Breezy Hill,Aiken - Breezy Hill,AIKEN - BREEZY HILL,40548413.249140,0.999315,1
003,Aiken,VTD 19,4500319,Aiken - VTD 19,AIKEN - VTD 19,40576203.122270,Aiken,003,Graniteville,Aiken - Graniteville,AIKEN - GRANITEVILLE,27785.108353,0.000685,2
003,Aiken,VTD 35,4500335,Aiken - VTD 35,AIKEN - VTD 35,4338772.487836,Aiken,003,Aiken #1,Aiken - Aiken #1,AIKEN - AIKEN 1,4338767.975596,0.999999,1
003,Aiken,VTD 17,4500317,Aiken - VTD 17,AIKEN - VTD 17,72436374.837165,Aiken,003,Tabernacle,Aiken - Tabernacle,AIKEN - TABERNACLE,70468247.925802,0.972830,1
003,Aiken,VTD 17,4500317,Aiken - VTD 17,AIKEN - VTD 17,72436374.837165,Aiken,003,Salley,Aiken - Salley,AIKEN - SALLEY,1968126.911363,0.027170,2
003,Aiken,VTD 50,4500350,Aiken - VTD 50,AIKEN - VTD 50,4335660.968865,Aiken,003,North Augusta #25,Aiken - North Augusta #25,AIKEN - NORTH AUGUSTA 25,4335215.157544,0.999897,1
003,Aiken,VTD 24,4500324,Aiken - VTD 24,AIKEN - VTD 24,4514023.399441,Aiken,003,Six Points #35,Aiken - Six Points #35,AIKEN - SIX POINTS 35,4514011.338572,0.999997,1
003,Aiken,VTD 49,4500349,Aiken - VTD 49,AIKEN - VTD 49,3712462.548425,Aiken,003,Belvedere #9,Aiken - Belvedere #9,AIKEN - BELVEDERE 9,3220600.971014,0.867511,1
003,Aiken,VTD 49,4500349,Aiken - VTD 49,AIKEN - VTD 49,3712462.548425,Aiken,003,Belvedere #74,Aiken - Belvedere #74,AIKEN - BELVEDERE 74,433917.924970,0.116881,2
003,Aiken,VTD 49,4500349,Aiken - VTD 49,AIKEN - VTD 49,3712462.548425,Aiken,003,Belvedere #44,Aiken - Belvedere #44,AIKEN - BELVEDERE 44,57938.574861,0.015607,3
003,Aiken,VTD 74,4500374,Aiken - VTD 74,AIKEN - VTD 74,180832946.693682,Aiken,003,SRS,Aiken - SRS,AIKEN - SRS,177766418.724612,0.983042,1
003,Aiken,VTD 74,4500374,Aiken - VTD 74,AIKEN - VTD 74,180832946.693682,Aiken,003,Silver Bluff,Aiken - Silver Bluff,AIKEN - SILVER BLUFF,1644696.109162,0.009095,2
003,Aiken,VTD 74,4500374,Aiken - VTD 74,AIKEN - VTD 74,180832946.693682,Aiken,003,Jackson,Aiken - Jackson,AIKEN - JACKSON,1421813.515093,0.007863,3
003,Aiken,VTD 55,4500355,Aiken - VTD 55,AIKEN - VTD 55,4882392.182772,Aiken,003,Clearwater,Aiken - Clearwater,AIKEN - CLEARWATER,4882378.578508,0.999997,1
003,Aiken,VTD 56,4500356,Aiken - VTD 56,AIKEN - VTD 56,14789035.754081,Aiken,003,Bath,Aiken - Bath,AIKEN - BATH,14789035.068587,1.000000,1
003,Aiken,VTD 53,4500353,Aiken - VTD 53,AIKEN - VTD 53,2951974.333300,Aiken,003,Belvedere #44,Aiken - Belvedere #44,AIKEN - BELVEDERE 44,2928734.664328,0.992127,1
003,Aiken,VTD 53,4500353,Aiken - VTD 53,AIKEN - VTD 53,2951974.333300,Aiken,003,Belvedere #9,Aiken - Belvedere #9,AIKEN - BELVEDERE 9,22949.743103,0.007774,2
003,Aiken,VTD 28,4500328,Aiken - VTD 28,AIKEN - VTD 28,47108235.359454,Aiken,003,Couchton,Aiken - Couchton,AIKEN - COUCHTON,47105005.363133,0.999931,1
003,Aiken,VTD 25,4500325,Aiken - VTD 25,AIKEN - VTD 25,6346956.721077,Aiken,003,Six Points #46,Aiken - Six Points #46,AIKEN - SIX POINTS 46,6346945.122333,0.999998,1
003,Aiken,VTD 54,4500354,Aiken - VTD 54,AIKEN - VTD 54,6635787.752296,Aiken,003,Willow Springs,Aiken - Willow Springs,AIKEN - WILLOW SPRINGS,6596595.996080,0.994094,1
003,Aiken,VTD 54,4500354,Aiken - VTD 54,AIKEN - VTD 54,6635787.752296,Aiken,003,Belvedere #44,Aiken - Belvedere #44,AIKEN - BELVEDERE 44,39191.756215,0.005906,2
003,Aiken,VTD 13,4500313,Aiken - VTD 13,AIKEN - VTD 13,37075968.352292,Aiken,003,Eureka,Aiken - Eureka,AIKEN - EUREKA,37021640.248751,0.998535,1
003,Aiken,VTD 13,4500313,Aiken - VTD 13,AIKEN - VTD 13,37075968.352292,Aiken,003,China Springs,Aiken - China Springs,AIKEN - CHINA SPRINGS,54294.045252,0.001464,2
003,Aiken,VTD 2,450032,Aiken - VTD 2,AIKEN - VTD 2,71955765.423484,Aiken,003,Ward,Aiken - Ward,AIKEN - WARD,71955747.398483,1.000000,1
003,Aiken,VTD 64,4500364,Aiken - VTD 64,AIKEN - VTD 64,16163119.601831,Aiken,003,South Aiken #75,Aiken - South Aiken #75,AIKEN - SOUTH AIKEN 75,9255414.047577,0.572625,1
003,Aiken,VTD 64,4500364,Aiken - VTD 64,AIKEN - VTD 64,16163119.601831,Aiken,003,College Acres,Aiken - College Acres,AIKEN - COLLEGE ACRES,6783322.460689,0.419679,2
003,Aiken,VTD 64,4500364,Aiken - VTD 64,AIKEN - VTD 64,16163119.601831,Aiken,003,Levels,Aiken - Levels,AIKEN - LEVELS,124378.205958,0.007695,3
003,Aiken,VTD 15,4500315,Aiken - VTD 15,AIKEN - VTD 15,69138666.343804,Aiken,003,Shaws Fork,Aiken - Shaws Fork,AIKEN - SHAWS FORK,69138666.343804,1.000000,1
003,Aiken,VTD 51,4500351,Aiken - VTD 51,AIKEN - VTD 51,2489583.183595,Aiken,003,North Augusta #54,Aiken - North Augusta #54,AIKEN - NORTH AUGUSTA 54,2458554.360362,0.987537,1
003,Aiken,VTD 51,4500351,Aiken - VTD 51,AIKEN - VTD 51,2489583.183595,Aiken,003,Carolina Heights,Aiken - Carolina Heights,AIKEN - CAROLINA HEIGHTS,30045.654255,0.012069,2
003,Aiken,VTD 68,4500368,Aiken - VTD 68,AIKEN - VTD 68,63265801.498117,Aiken,003,Silver Bluff,Aiken - Silver Bluff,AIKEN - SILVER BLUFF,63032346.008703,0.996310,1
003,Aiken,VTD 68,4500368,Aiken - VTD 68,AIKEN - VTD 68,63265801.498117,Aiken,003,SRS,Aiken - SRS,AIKEN - SRS,233455.489414,0.003690,2
003,Aiken,VTD 75,4500375,Aiken - VTD 75,AIKEN - VTD 75,114804336.337441,Aiken,003,SRS,Aiken - SRS,AIKEN - SRS,114774434.317530,0.999740,1
003,Aiken,VTD 8,450038,Aiken - VTD 8,AIKEN - VTD 8,70329907.326232,Aiken,003,New Holland,Aiken - New Holland,AIKEN - NEW HOLLAND,70329907.326231,1.000000,1
003,Aiken,VTD 42,4500342,Aiken - VTD 42,AIKEN - VTD 42,79032621.072003,Aiken,003,Montmorenci,Aiken - Montmorenci,AIKEN - MONTMORENCI,76979206.847414,0.974018,1
003,Aiken,VTD 42,4500342,Aiken - VTD 42,AIKEN - VTD 42,79032621.072003,Aiken,003,Talatha,Aiken - Talatha,AIKEN - TALATHA,2053410.863925,0.025982,2
003,Aiken,VTD 4,450034,Aiken - VTD 4,AIKEN - VTD 4,55573741.324987,Aiken,003,Oak Grove,Aiken - Oak Grove,AIKEN - OAK GROVE,55573741.324987,1.000000,1
