source_county_fips,source_county_name,source_name,source_id,source_key_display,source_key_norm,source_area_m2,target_county_name,target_county_fips,target_precinct,target_key_display,target_key_norm,overlap_area_m2,share_of_source,share_rank
015,Berkeley,Pine Grove,45015000098,Berkeley - Pine Grove,BERKELEY - PINE GROVE,12740709.578193,Berkeley,015,Pine Grove,BERKELEY - PINE GROVE,BERKELEY - PINE GROVE,12641494.634923,0.992213,1
015,Berkeley,Pine Grove,45015000098,Berkeley - Pine Grove,BERKELEY - PINE GROVE,12740709.578193,Berkeley,015,Bushy Park,BERKELEY - BUSHY PARK,BERKELEY - BUSHY PARK,66652.126036,0.005231,2
015,Berkeley,Pine Grove,45015000098,Berkeley - Pine Grove,BERKELEY - PINE GROVE,12740709.578193,Berkeley,015,Pomflant,BERKELEY - POMFLANT,BERKELEY - POMFLANT,32560.029333,0.002556,3
015,Berkeley,Cane Bay East,45015000089,Berkeley - Cane Bay East,BERKELEY - CANE BAY EAST,4575508.265193,Berkeley,015,Cane Bay East,BERKELEY - CANE BAY EAST,BERKELEY - CANE BAY EAST,4572066.169810,0.999248,1
015,Berkeley,Cane Bay East,45015000089,Berkeley - Cane Bay East,BERKELEY - CANE BAY EAST,4575508.265193,Berkeley,015,Live Oak,BERKELEY - LIVE OAK,BERKELEY - LIVE OAK,3415.411237,0.000746,2
015,Berkeley,Macedonia 2,45015000096,Berkeley - Macedonia 2,BERKELEY - MACEDONIA 2,48600616.850208,Berkeley,015,Macedonia 2,BERKELEY - MACEDONIA 2,BERKELEY - MACEDONIA 2,48594549.929689,0.999875,1
015,Berkeley,Wildcat Trail,45015000101,Berkeley - Wildcat Trail,BERKELEY - WILDCAT TRAIL,7330823.312202,Berkeley,015,Wildcat Trail,BERKELEY - WILDCAT TRAIL,BERKELEY - WILDCAT TRAIL,7326854.441866,0.999459,1
015,Berkeley,Cane Bay South,45015000091,Berkeley - Cane Bay South,BERKELEY - CANE BAY SOUTH,2261130.172615,Berkeley,015,Cane Bay South,BERKELEY - CANE BAY SOUTH,BERKELEY - CANE BAY SOUTH,2260179.664185,0.999580,1
041,Florence,Cowards No. 2,45041000007,Florence - Cowards No. 2,FLORENCE - COWARDS NO. 2,62432329.152690,Florence,041,Coward 2,FLORENCE - COWARD 2,FLORENCE - COWARD 2,62344427.074705,0.998592,1
041,Florence,Cowards No. 2,45041000007,Florence - Cowards No. 2,FLORENCE - COWARDS NO. 2,62432329.152690,Florence,041,Elim-glenwood,FLORENCE - ELIM-GLENWOOD,FLORENCE - ELIM-GLENWOOD,54094.031275,0.000866,2
041,Florence,Cowards No. 1,45041000006,Florence - Cowards No. 1,FLORENCE - COWARDS NO. 1,56365654.918481,Florence,041,Coward 1,FLORENCE - COWARD 1,FLORENCE - COWARD 1,56347874.612808,0.999685,1
041,Florence,Scranton,45041000055,Florence - Scranton,FLORENCE - SCRANTON,30678142.693694,Florence,041,Scranton,FLORENCE - SCRANTON,FLORENCE - SCRANTON,30678134.108903,1.000000,1
041,Florence,Salem,45041000053,Florence - Salem,FLORENCE - SALEM,37240008.165808,Florence,041,Salem,FLORENCE - SALEM,FLORENCE - SALEM,37240008.032526,1.000000,1
041,Florence,Ebenezer No. 2,45041000011,Florence - Ebenezer No. 2,FLORENCE - EBENEZER NO. 2,14123174.747841,Florence,041,Ebenezer 2,FLORENCE - EBENEZER 2,FLORENCE - EBENEZER 2,14088265.415662,0.997528,1
041,Florence,Ebenezer No. 2,45041000011,Florence - Ebenezer No. 2,FLORENCE - EBENEZER NO. 2,14123174.747841,Florence,041,Ebenezer 3,FLORENCE - EBENEZER 3,FLORENCE - EBENEZER 3,33412.287032,0.002366,2
041,Florence,High Hill,45041000035,Florence - High Hill,FLORENCE - HIGH HILL,42138414.172602,Florence,041,High Hill,FLORENCE - HIGH HILL,FLORENCE - HIGH HILL,42138414.172596,1.000000,1
041,Florence,Savannah Grove,45041000054,Florence - Savannah Grove,FLORENCE - SAVANNAH GROVE,35645328.055742,Florence,041,Savannah Grove,FLORENCE - SAVANNAH GROVE,FLORENCE - SAVANNAH GROVE,35599756.823604,0.998722,1
041,Florence,Savannah Grove,45041000054,Florence - Savannah Grove,FLORENCE - SAVANNAH GROVE,35645328.055742,Florence,041,Delmae 2,FLORENCE - DELMAE 2,FLORENCE - DELMAE 2,37453.389910,0.001051,2
041,Florence,Tans Bay,45041000059,Florence - Tans Bay,FLORENCE - TANS BAY,34339130.369526,Florence,041,Tans Bay,FLORENCE - TANS BAY,FLORENCE - TANS BAY,34333129.654964,0.999825,1
041,Florence,Timmonsville 1,45041000060,Florence - Timmonsville 1,FLORENCE - TIMMONSVILLE 1,20149838.704632,Florence,041,Timmonsville 1,FLORENCE - TIMMONSVILLE 1,FLORENCE - TIMMONSVILLE 1,19990126.476270,0.992074,1
057,Lancaster,Pleasant Hill,45057000020,Lancaster - Pleasant Hill,LANCASTER - PLEASANT HILL,56717550.610583,Lancaster,057,Pleasant Hill,LANCASTER - PLEASANT HILL,LANCASTER - PLEASANT HILL,56717550.610577,1.000000,1
057,Lancaster,Douglas,45057000006,Lancaster - Douglas,LANCASTER - DOUGLAS,99263301.971684,Lancaster,057,Douglas,LANCASTER - DOUGLAS,LANCASTER - DOUGLAS,99263301.971676,1.000000,1
057,Lancaster,Heath Springs,45057000011,Lancaster - Heath Springs,LANCASTER - HEATH SPRINGS,105537053.632574,Lancaster,057,Heath Springs,LANCASTER - HEATH SPRINGS,LANCASTER - HEATH SPRINGS,78464945.206719,0.743482,1
057,Lancaster,Heath Springs,45057000011,Lancaster - Heath Springs,LANCASTER - HEATH SPRINGS,105537053.632574,Lancaster,057,Rich Hill,LANCASTER - RICH HILL,LANCASTER - RICH HILL,27072108.425844,0.256518,2
057,Lancaster,Rich Hill,45057000022,Lancaster - Rich Hill,LANCASTER - RICH HILL,94713112.273839,Lancaster,057,Rich Hill,LANCASTER - RICH HILL,LANCASTER - RICH HILL,80286453.656955,0.847680,1
057,Lancaster,Rich Hill,45057000022,Lancaster - Rich Hill,LANCASTER - RICH HILL,94713112.273839,Lancaster,057,Flat Creek,LANCASTER - FLAT CREEK,LANCASTER - FLAT CREEK,14426658.616881,0.152320,2
057,Lancaster,Kershaw South,45057000015,Lancaster - Kershaw South,LANCASTER - KERSHAW SOUTH,74799236.893290,Lancaster,057,Kershaw,LANCASTER - KERSHAW,LANCASTER - KERSHAW,74799236.893283,1.000000,1
057,Lancaster,Carmel,45057000004,Lancaster - Carmel,LANCASTER - CARMEL,162153112.803502,Lancaster,057,Heath Springs,LANCASTER - HEATH SPRINGS,LANCASTER - HEATH SPRINGS,162153112.803495,1.000000,1
057,Lancaster,Kershaw North,45057000014,Lancaster - Kershaw North,LANCASTER - KERSHAW NORTH,40146537.627804,Lancaster,057,Kershaw,LANCASTER - KERSHAW,LANCASTER - KERSHAW,40146537.627802,1.000000,1
057,Lancaster,Midway,45057000019,Lancaster - Midway,LANCASTER - MIDWAY,155279896.480618,Lancaster,057,Flat Creek,LANCASTER - FLAT CREEK,LANCASTER - FLAT CREEK,155279896.480610,1.000000,1
041,Florence,Florence Ward 3,45041000018,Florence - Florence Ward 3,FLORENCE - FLORENCE WARD 3,3647330.719999,Florence,041,Florence Ward 3,FLORENCE - FLORENCE WARD 3,FLORENCE - FLORENCE WARD 3,3647323.141357,0.999998,1
041,Florence,Florence Ward 10,45041000026,Florence - Florence Ward 10,FLORENCE - FLORENCE WARD 10,2375371.044334,Florence,041,Florence Ward 10,FLORENCE - FLORENCE WARD 10,FLORENCE - FLORENCE WARD 10,2367666.516395,0.996756,1
041,Florence,Florence Ward 10,45041000026,Florence - Florence Ward 10,FLORENCE - FLORENCE WARD 10,2375371.044334,Florence,041,Florence Ward 9,FLORENCE - FLORENCE WARD 9,FLORENCE - FLORENCE WARD 9,6163.378205,0.002595,2
041,Florence,Florence Ward 10,45041000026,Florence - Florence Ward 10,FLORENCE - FLORENCE WARD 10,2375371.044334,Florence,041,Brookgreen,FLORENCE - BROOKGREEN,FLORENCE - BROOKGREEN,1540.669338,0.000649,3
041,Florence,Quinby,45041000052,Florence - Quinby,FLORENCE - QUINBY,13061738.317028,Florence,041,Quinby,FLORENCE - QUINBY,FLORENCE - QUINBY,13026545.969092,0.997306,1
041,Florence,Quinby,45041000052,Florence - Quinby,FLORENCE - QUINBY,13061738.317028,Florence,041,Back Swamp,FLORENCE - BACK SWAMP,FLORENCE - BACK SWAMP,18470.027171,0.001414,2
041,Florence,Quinby,45041000052,Florence - Quinby,FLORENCE - QUINBY,13061738.317028,Florence,041,Mars Bluff No. 2,FLORENCE - MARS BLUFF NO. 2,FLORENCE - MARS BLUFF NO. 2,16332.920423,0.001250,3
041,Florence,Florence Ward 9,45041000025,Florence - Florence Ward 9,FLORENCE - FLORENCE WARD 9,1643211.277422,Florence,041,Florence Ward 9,FLORENCE - FLORENCE WARD 9,FLORENCE - FLORENCE WARD 9,1643209.502726,0.999999,1
041,Florence,Florence Ward 1,45041000016,Florence - Florence Ward 1,FLORENCE - FLORENCE WARD 1,6019452.120609,Florence,041,Florence Ward 1,FLORENCE - FLORENCE WARD 1,FLORENCE - FLORENCE WARD 1,6019038.966857,0.999931,1
041,Florence,Mars Bluff No. 1,45041000043,Florence - Mars Bluff No. 1,FLORENCE - MARS BLUFF NO. 1,120996902.180002,Florence,041,Mars Bluff No. 1,FLORENCE - MARS BLUFF NO. 1,FLORENCE - MARS BLUFF NO. 1,120982747.329933,0.999883,1
041,Florence,Gilbert,45041000032,Florence - Gilbert,FLORENCE - GILBERT,27792888.276761,Florence,041,Gilbert,FLORENCE - GILBERT,FLORENCE - GILBERT,27760449.946096,0.998833,1
041,Florence,Gilbert,45041000032,Florence - Gilbert,FLORENCE - GILBERT,27792888.276761,Florence,041,Mars Bluff No. 2,FLORENCE - MARS BLUFF NO. 2,FLORENCE - MARS BLUFF NO. 2,26587.726189,0.000957,2
041,Florence,Delmae No. 2,45041000009,Florence - Delmae No. 2,FLORENCE - DELMAE NO. 2,4334046.838825,Florence,041,Delmae 2,FLORENCE - DELMAE 2,FLORENCE - DELMAE 2,4326362.382477,0.998227,1
041,Florence,Delmae No. 2,45041000009,Florence - Delmae No. 2,FLORENCE - DELMAE NO. 2,4334046.838825,Florence,041,Savannah Grove,FLORENCE - SAVANNAH GROVE,FLORENCE - SAVANNAH GROVE,7682.656628,0.001773,2
041,Florence,Delmae No. 1,45041000008,Florence - Delmae No. 1,FLORENCE - DELMAE NO. 1,3519021.157757,Florence,041,Delmae 1,FLORENCE - DELMAE 1,FLORENCE - DELMAE 1,3506537.563052,0.996453,1
041,Florence,Delmae No. 1,45041000008,Florence - Delmae No. 1,FLORENCE - DELMAE NO. 1,3519021.157757,Florence,041,Florence Ward 7,FLORENCE - FLORENCE WARD 7,FLORENCE - FLORENCE WARD 7,12477.402768,0.003546,2
041,Florence,Florence Ward 7,45041000023,Florence - Florence Ward 7,FLORENCE - FLORENCE WARD 7,3836301.676604,Florence,041,Florence Ward 7,FLORENCE - FLORENCE WARD 7,FLORENCE - FLORENCE WARD 7,3836284.106691,0.999995,1
041,Florence,Vox,45041000062,Florence - Vox,FLORENCE - VOX,42754628.309978,Florence,041,Vox,FLORENCE - VOX,FLORENCE - VOX,42754498.316275,0.999997,1
041,Florence,Prospect,45041000051,Florence - Prospect,FLORENCE - PROSPECT,37752337.634781,Florence,041,Prospect,FLORENCE - PROSPECT,FLORENCE - PROSPECT,37752337.634781,1.000000,1
041,Florence,Kingsburg-Stone,45041000037,Florence - Kingsburg-Stone,FLORENCE - KINGSBURG-STONE,111869647.796736,Florence,041,Kingsburg-stone,FLORENCE - KINGSBURG-STONE,FLORENCE - KINGSBURG-STONE,111866558.632774,0.999972,1
041,Florence,Lake City No. 3,45041000040,Florence - Lake City No. 3,FLORENCE - LAKE CITY NO. 3,17976833.452737,Florence,041,Lake City No. 3,FLORENCE - LAKE CITY NO. 3,FLORENCE - LAKE CITY NO. 3,17971148.314276,0.999684,1
041,Florence,Lake City No. 4,45041000041,Florence - Lake City No. 4,FLORENCE - LAKE CITY NO. 4,15861077.197833,Florence,041,Lake City No. 4,FLORENCE - LAKE CITY NO. 4,FLORENCE - LAKE CITY NO. 4,15861051.441570,0.999998,1
041,Florence,Olanta,45041000048,Florence - Olanta,FLORENCE - OLANTA,89372909.900327,Florence,041,Olanta,FLORENCE - OLANTA,FLORENCE - OLANTA,89372428.109827,0.999995,1
041,Florence,McAllister Mill,45041000045,Florence - McAllister Mill,FLORENCE - MCALLISTER MILL,36207978.933048,Florence,041,Mcallister Mill,FLORENCE - MCALLISTER MILL,FLORENCE - MCALLISTER MILL,36202704.787737,0.999854,1
041,Florence,Pamplico No. 1,45041000049,Florence - Pamplico No. 1,FLORENCE - PAMPLICO NO. 1,63904967.073508,Florence,041,Pamplico No. 1,FLORENCE - PAMPLICO NO. 1,FLORENCE - PAMPLICO NO. 1,63904935.133921,1.000000,1
041,Florence,Mars Bluff No. 2,45041000044,Florence - Mars Bluff No. 2,FLORENCE - MARS BLUFF NO. 2,94370263.470865,Florence,041,Mars Bluff No. 2,FLORENCE - MARS BLUFF NO. 2,FLORENCE - MARS BLUFF NO. 2,94363200.353106,0.999925,1
041,Florence,Johnsonville,45041000036,Florence - Johnsonville,FLORENCE - JOHNSONVILLE,66817611.428268,Florence,041,Johnsonville,FLORENCE - JOHNSONVILLE,FLORENCE - JOHNSONVILLE,66814911.825364,0.999960,1
041,Florence,Leo,45041000042,Florence - Leo,FLORENCE - LEO,48985807.490610,Florence,041,Leo,FLORENCE - LEO,FLORENCE - LEO,48985770.767835,0.999999,1
041,Florence,Mill Branch,45041000046,Florence - Mill Branch,FLORENCE - MILL BRANCH,58102392.315802,Florence,041,Mill Branch,FLORENCE - MILL BRANCH,FLORENCE - MILL BRANCH,58102281.447553,0.999998,1
041,Florence,Pamplico No. 2,45041000050,Florence - Pamplico No. 2,FLORENCE - PAMPLICO NO. 2,53716828.005192,Florence,041,Pamplico No. 2,FLORENCE - PAMPLICO NO. 2,FLORENCE - PAMPLICO NO. 2,53716828.005187,1.000000,1
041,Florence,Florence Ward 5,45041000020,Florence - Florence Ward 5,FLORENCE - FLORENCE WARD 5,2327695.837339,Florence,041,Florence Ward 5,FLORENCE - FLORENCE WARD 5,FLORENCE - FLORENCE WARD 5,2327692.899213,0.999999,1
041,Florence,Florence Ward 6,45041000022,Florence - Florence Ward 6,FLORENCE - FLORENCE WARD 6,1102909.016948,Florence,041,Florence Ward 6,FLORENCE - FLORENCE WARD 6,FLORENCE - FLORENCE WARD 6,1102904.146902,0.999996,1
041,Florence,Florence Ward 11,45041000027,Florence - Florence Ward 11,FLORENCE - FLORENCE WARD 11,1120730.885739,Florence,041,Florence Ward 11,FLORENCE - FLORENCE WARD 11,FLORENCE - FLORENCE WARD 11,1119273.981506,0.998700,1
041,Florence,Florence Ward 11,45041000027,Florence - Florence Ward 11,FLORENCE - FLORENCE WARD 11,1120730.885739,Florence,041,Florence Ward 8,FLORENCE - FLORENCE WARD 8,FLORENCE - FLORENCE WARD 8,1456.904232,0.001300,2
041,Florence,Florence Ward 8,45041000024,Florence - Florence Ward 8,FLORENCE - FLORENCE WARD 8,3924068.865547,Florence,041,Florence Ward 8,FLORENCE - FLORENCE WARD 8,FLORENCE - FLORENCE WARD 8,3924055.593379,0.999997,1
041,Florence,Florence Ward 4,45041000019,Florence - Florence Ward 4,FLORENCE - FLORENCE WARD 4,1528423.994735,Florence,041,Florence Ward 4,FLORENCE - FLORENCE WARD 4,FLORENCE - FLORENCE WARD 4,1528423.994735,1.000000,1
041,Florence,Claussen,45041000004,Florence - Claussen,FLORENCE - CLAUSSEN,93672472.075970,Florence,041,Claussen,FLORENCE - CLAUSSEN,FLORENCE - CLAUSSEN,93672471.236501,1.000000,1
041,Florence,Evergreen,45041000015,Florence - Evergreen,FLORENCE - EVERGREEN,42015946.724998,Florence,041,Evergreen,FLORENCE - EVERGREEN,FLORENCE - EVERGREEN,42015945.759927,1.000000,1
041,Florence,Greenwood,45041000033,Florence - Greenwood,FLORENCE - GREENWOOD,15702133.232868,Florence,041,Greenwood,FLORENCE - GREENWOOD,FLORENCE - GREENWOOD,15699298.409073,0.999819,1
041,Florence,Hannah,45041000034,Florence - Hannah,FLORENCE - HANNAH,73078625.636694,Florence,041,Hannah,FLORENCE - HANNAH,FLORENCE - HANNAH,73078625.636688,1.000000,1
041,Florence,Friendfield,45041000031,Florence - Friendfield,FLORENCE - FRIENDFIELD,80425820.257091,Florence,041,Friendfield,FLORENCE - FRIENDFIELD,FLORENCE - FRIENDFIELD,80425817.718642,1.000000,1
041,Florence,Florence Ward 14,45041000029,Florence - Florence Ward 14,FLORENCE - FLORENCE WARD 14,3035589.082058,Florence,041,Florence Ward 14,FLORENCE - FLORENCE WARD 14,FLORENCE - FLORENCE WARD 14,3035585.721660,0.999999,1
041,Florence,South Florence 1,45041000056,Florence - South Florence 1,FLORENCE - SOUTH FLORENCE 1,5180476.427761,Florence,041,South Florence 1,FLORENCE - SOUTH FLORENCE 1,FLORENCE - SOUTH FLORENCE 1,5180011.390078,0.999910,1
041,Florence,Florence Ward 2,45041000017,Florence - Florence Ward 2,FLORENCE - FLORENCE WARD 2,2838642.899067,Florence,041,Florence Ward 2,FLORENCE - FLORENCE WARD 2,FLORENCE - FLORENCE WARD 2,2836682.006720,0.999309,1
041,Florence,Florence Ward 2,45041000017,Florence - Florence Ward 2,FLORENCE - FLORENCE WARD 2,2838642.899067,Florence,041,Gilbert,FLORENCE - GILBERT,FLORENCE - GILBERT,1947.509189,0.000686,2
041,Florence,Florence Ward 15,45041000030,Florence - Florence Ward 15,FLORENCE - FLORENCE WARD 15,3053580.750876,Florence,041,Florence Ward 15,FLORENCE - FLORENCE WARD 15,FLORENCE - FLORENCE WARD 15,3053566.851683,0.999995,1
041,Florence,Lake City No. 1,45041000038,Florence - Lake City No. 1,FLORENCE - LAKE CITY NO. 1,22958978.379912,Florence,041,Lake City No. 1,FLORENCE - LAKE CITY NO. 1,FLORENCE - LAKE CITY NO. 1,22958978.379908,1.000000,1
041,Florence,Lake City No. 2,45041000039,Florence - Lake City No. 2,FLORENCE - LAKE CITY NO. 2,34580967.008381,Florence,041,Lake City No. 2,FLORENCE - LAKE CITY NO. 2,FLORENCE - LAKE CITY NO. 2,34580967.008377,1.000000,1
041,Florence,Cartersville,45041000003,Florence - Cartersville,FLORENCE - CARTERSVILLE,70345138.542217,Florence,041,Cartersville,FLORENCE - CARTERSVILLE,FLORENCE - CARTERSVILLE,69545176.659418,0.988628,1
041,Florence,Cartersville,45041000003,Florence - Cartersville,FLORENCE - CARTERSVILLE,70345138.542217,Florence,041,Oak Grove-sardis,FLORENCE - OAK GROVE-SARDIS,FLORENCE - OAK GROVE-SARDIS,111790.317999,0.001589,2
041,Florence,Oak Grove-Sardis,45041000047,Florence - Oak Grove-Sardis,FLORENCE - OAK GROVE-SARDIS,73934604.448609,Florence,041,Oak Grove-sardis,FLORENCE - OAK GROVE-SARDIS,FLORENCE - OAK GROVE-SARDIS,73934603.707491,1.000000,1
041,Florence,Ebenezer No. 1,45041000010,Florence - Ebenezer No. 1,FLORENCE - EBENEZER NO. 1,7122974.721189,Florence,041,Ebenezer 1,FLORENCE - EBENEZER 1,FLORENCE - EBENEZER 1,6956888.739783,0.976683,1
041,Florence,Ebenezer No. 1,45041000010,Florence - Ebenezer No. 1,FLORENCE - EBENEZER NO. 1,7122974.721189,Florence,041,Ebenezer 3,FLORENCE - EBENEZER 3,FLORENCE - EBENEZER 3,20174.790686,0.002832,2
041,Florence,Back Swamp,45041000001,Florence - Back Swamp,FLORENCE - BACK SWAMP,43051378.209891,Florence,041,Back Swamp,FLORENCE - BACK SWAMP,FLORENCE - BACK SWAMP,43049905.424851,0.999966,1
041,Florence,Timmonsville 2,45041000061,Florence - Timmonsville 2,FLORENCE - TIMMONSVILLE 2,53178008.045143,Florence,041,Timmonsville 2,FLORENCE - TIMMONSVILLE 2,FLORENCE - TIMMONSVILLE 2,53173322.237168,0.999912,1
041,Florence,Ebenezer No. 3,45041000012,Florence - Ebenezer No. 3,FLORENCE - EBENEZER NO. 3,8551699.108459,Florence,041,Ebenezer 3,FLORENCE - EBENEZER 3,FLORENCE - EBENEZER 3,8545844.753001,0.999315,1
041,Florence,Ebenezer No. 3,45041000012,Florence - Ebenezer No. 3,FLORENCE - EBENEZER NO. 3,8551699.108459,Florence,041,West Florence 1,FLORENCE - WEST FLORENCE 1,FLORENCE - WEST FLORENCE 1,5811.092106,0.000680,2
041,Florence,Elim-Glenwood,45041000014,Florence - Elim-Glenwood,FLORENCE - ELIM-GLENWOOD,84473167.304248,Florence,041,Elim-glenwood,FLORENCE - ELIM-GLENWOOD,FLORENCE - ELIM-GLENWOOD,84472167.822370,0.999988,1
041,Florence,Effingham,45041000013,Florence - Effingham,FLORENCE - EFFINGHAM,23153664.123625,Florence,041,Effingham,FLORENCE - EFFINGHAM,FLORENCE - EFFINGHAM,23151242.738459,0.999895,1
041,Florence,Florence Ward 12,45041000028,Florence - Florence Ward 12,FLORENCE - FLORENCE WARD 12,3938391.205634,Florence,041,Florence Ward 12,FLORENCE - FLORENCE WARD 12,FLORENCE - FLORENCE WARD 12,3937681.019397,0.999820,1
041,Florence,South Florence 2,45041000057,Florence - South Florence 2,FLORENCE - SOUTH FLORENCE 2,11903911.405153,Florence,041,South Florence 2,FLORENCE - SOUTH FLORENCE 2,FLORENCE - SOUTH FLORENCE 2,11901286.632108,0.999780,1
041,Florence,West Florence 1,45041000063,Florence - West Florence 1,FLORENCE - WEST FLORENCE 1,25329415.121503,Florence,041,West Florence 1,FLORENCE - WEST FLORENCE 1,FLORENCE - WEST FLORENCE 1,24709891.951551,0.975541,1
041,Florence,West Florence 1,45041000063,Florence - West Florence 1,FLORENCE - WEST FLORENCE 1,25329415.121503,Florence,041,Ebenezer 3,FLORENCE - EBENEZER 3,FLORENCE - EBENEZER 3,37594.465818,0.001484,2
041,Florence,West Florence 1,45041000063,Florence - West Florence 1,FLORENCE - WEST FLORENCE 1,25329415.121503,Florence,041,West Florence 2,FLORENCE - WEST FLORENCE 2,FLORENCE - WEST FLORENCE 2,15668.851893,0.000619,3
041,Florence,Coles Crossroads,45041000005,Florence - Coles Crossroads,FLORENCE - COLES CROSSROADS,6330540.910252,Florence,041,Coles Crossroads,FLORENCE - COLES CROSSROADS,FLORENCE - COLES CROSSROADS,6330525.063573,0.999997,1
041,Florence,West Florence 2,45041000064,Florence - West Florence 2,FLORENCE - WEST FLORENCE 2,7832291.616173,Florence,041,West Florence 2,FLORENCE - WEST FLORENCE 2,FLORENCE - WEST FLORENCE 2,7831286.058573,0.999872,1
041,Florence,Brookgreen,45041000002,Florence - Brookgreen,FLORENCE - BROOKGREEN,13738061.665979,Florence,041,Brookgreen,FLORENCE - BROOKGREEN,FLORENCE - BROOKGREEN,13738052.547574,0.999999,1
041,Florence,Spaulding,45041000058,Florence - Spaulding,FLORENCE - SPAULDING,5604636.532197,Florence,041,Spaulding,FLORENCE - SPAULDING,FLORENCE - SPAULDING,5604218.050809,0.999925,1
051,Horry,OCEAN DRIVE #3,45051000233,Horry - OCEAN DRIVE #3,HORRY - OCEAN DRIVE 3,12463183.646659,Horry,051,Ocean Drive #3,HORRY - OCEAN DRIVE 3,HORRY - OCEAN DRIVE 3,12463183.646656,1.000000,1
051,Horry,BURGESS #5,45051000234,Horry - BURGESS #5,HORRY - BURGESS 5,2992174.634172,Horry,051,Burgess #5,HORRY - BURGESS 5,HORRY - BURGESS 5,2992174.634170,1.000000,1
051,Horry,LAKE PARK #2,45051000227,Horry - LAKE PARK #2,HORRY - LAKE PARK 2,1781421.681247,Horry,051,Lake Park #2,HORRY - LAKE PARK 2,HORRY - LAKE PARK 2,1781421.681246,1.000000,1
051,Horry,JET PORT #4,45051000232,Horry - JET PORT #4,HORRY - JET PORT 4,5767366.047342,Horry,051,Jet Port #4,HORRY - JET PORT 4,HORRY - JET PORT 4,5767366.047340,1.000000,1
051,Horry,BURGESS #3,45051000219,Horry - BURGESS #3,HORRY - BURGESS 3,5672200.490601,Horry,051,Burgess #3,HORRY - BURGESS 3,HORRY - BURGESS 3,5672200.490599,1.000000,1
051,Horry,JET PORT #3,45051000231,Horry - JET PORT #3,HORRY - JET PORT 3,2343250.159413,Horry,051,Jet Port #3,HORRY - JET PORT 3,HORRY - JET PORT 3,2343250.159412,1.000000,1
051,Horry,ENTERPRISE #2,45051000230,Horry - ENTERPRISE #2,HORRY - ENTERPRISE 2,11667392.333467,Horry,051,Enterprise #2,HORRY - ENTERPRISE 2,HORRY - ENTERPRISE 2,11667392.333464,1.000000,1
079,Richland,Kelly Mill,45079000448,Richland - Kelly Mill,RICHLAND - KELLY MILL,41233501.365590,Richland,079,Kelly Mill,RICHLAND - KELLY MILL,RICHLAND - KELLY MILL,41106458.434500,0.996919,1
