scope,precinct_norm,district,weight
congressional,BEAUFORT - LADYS ISLAND 2A,1,1.000000000000
congressional,BEAUFORT - LADYS ISLAND 2B,1,1.000000000000
congressional,BEAUFORT - LADYS ISLAND 2C,1,1.000000000000
congressional,BEAUFORT - LADYS ISLAND 3A,1,1.000000000000
congressional,BEAUFORT - LADYS ISLAND 3B,1,1.000000000000
congressional,BEAUFORT - LADYS ISLAND 3C,1,1.000000000000
congressional,BEAUFORT - LADYS ISLAND 4A,1,1.000000000000
congressional,BEAUFORT - LADYS ISLAND 4B,1,1.000000000000
congressional,BEAUFORT - LADYS ISLAND 4C,1,1.000000000000
congressional,BEAUFORT - MOSS CREEK 2,1,1.000000000000
congressional,BEAUFORT - MOSSY OAKS 1A,1,1.000000000000
congressional,BEAUFORT - MOSSY OAKS 1B,1,1.000000000000
congressional,BEAUFORT - MOSSY OAKS 2,1,1.000000000000
congressional,BEAUFORT - NEW RIVER 1,1,1.000000000000
congressional,BEAUFORT - NEW RIVER 2,1,1.000000000000
congressional,BEAUFORT - PALMETTO BLUFF,1,1.000000000000
congressional,BEAUFORT - PORT ROYAL 1,1,1.000000000000
congressional,BEAUFORT - PORT ROYAL 2,1,1.000000000000
congressional,BEAUFORT - PRITCHARDVILLE 1,1,1.000000000000
congressional,BEAUFORT - RIVERBEND 1,1,1.000000000000
congressional,BEAUFORT - ROSE HILL 1,1,1.000000000000
congressional,BEAUFORT - ROSE HILL 2,1,1.000000000000
congressional,BEAUFORT - SANDY POINTE,1,1.000000000000
congressional,BEAUFORT - SEABROOK 1,1,1.000000000000
congressional,BEAUFORT - SEABROOK 2,1,1.000000000000
congressional,BEAUFORT - SEABROOK 3,1,1.000000000000
congressional,BEAUFORT - SHELDON 1,1,1.000000000000
congressional,BEAUFORT - SHELDON 2,1,1.000000000000
congressional,BEAUFORT - SPANISH WELLS,1,1.000000000000
congressional,BEAUFORT - ST. HELENA 1A,1,1.000000000000
congressional,BEAUFORT - ST. HELENA 1B,1,1.000000000000
congressional,BEAUFORT - ST. HELENA 1C,1,1.000000000000
congressional,BEAUFORT - ST. HELENA 2A,1,1.000000000000
congressional,BEAUFORT - ST. HELENA 2B,1,1.000000000000
congressional,BEAUFORT - ST. HELENA 2C,1,1.000000000000
congressional,BEAUFORT - SUN CITY 1,1,1.000000000000
congressional,BEAUFORT - SUN CITY 10,1,1.000000000000
congressional,BEAUFORT - SUN CITY 2,1,1.000000000000
congressional,BEAUFORT - SUN CITY 3,1,1.000000000000
congressional,BEAUFORT - SUN CITY 4,1,1.000000000000
congressional,BEAUFORT - SUN CITY 5,1,1.000000000000
congressional,BEAUFORT - SUN CITY 6,1,1.000000000000
congressional,BEAUFORT - SUN CITY 7,1,1.000000000000
congressional,BEAUFORT - SUN CITY 8,1,1.000000000000
congressional,BEAUFORT - SUN CITY 9,1,1.000000000000
congressional,BEAUFORT - NEW RIVER 3,1,1.000000000000
congressional,BEAUFORT - BLUFFTON 2C,1,1.000000000000
congressional,BEAUFORT - BLUFFTON 7A,1,0.999999944913
congressional,BEAUFORT - BLUFFTON 7A,6,0.000000055087
congressional,BEAUFORT - MOSS CREEK 1,1,1.000000000000
congressional,BEAUFORT - LADYS ISLAND 2D,1,1.000000000000
congressional,BEAUFORT - BLUFFTON 4F,1,1.000000000000
congressional,BEAUFORT - RIVERBEND 2,1,1.000000000000
congressional,BEAUFORT - ST. HELENA 1D,1,1.000000000000
congressional,BEAUFORT - BLUFFTON 4A,1,1.000000000000
congressional,CLARENDON - ALCOLU,6,1.000000000000
congressional,CLARENDON - BARRINEAU,6,0.999999581770
congressional,CLARENDON - BARRINEAU,7,0.000000418230
congressional,CLARENDON - BARROWS MILL,6,1.000000000000
congressional,CLARENDON - BLOOMVILLE,6,1.000000000000
congressional,CLARENDON - CALVARY,5,0.000000044468
congressional,CLARENDON - CALVARY,6,0.999999955532
congressional,CLARENDON - DAVIS STATION,6,1.000000000000
congressional,CLARENDON - HARMONY,6,1.000000000000
congressional,CLARENDON - HICKS,6,0.999999753143
congressional,CLARENDON - HICKS,7,0.000000246857
congressional,CLARENDON - HOME BRANCH,6,1.000000000000
congressional,CLARENDON - JORDAN,6,1.000000000000
congressional,CLARENDON - MANNING NO. 1,6,1.000000000000
congressional,CLARENDON - MANNING NO. 2,6,1.000000000000
congressional,CLARENDON - MANNING NO. 3,6,1.000000000000
congressional,CLARENDON - MANNING NO. 4,6,1.000000000000
congressional,CLARENDON - MANNING NO. 5,6,1.000000000000
congressional,CLARENDON - NEW ZION,6,1.000000000000
congressional,CLARENDON - OAKDALE,6,1.000000000000
congressional,CLARENDON - PANOLA,6,1.000000000000
congressional,CLARENDON - PAXVILLE,6,1.000000000000
congressional,CLARENDON - SARDINIA-GABLE,6,1.000000000000
congressional,CLARENDON - SUMMERTON NO. 2,6,1.000000000000
congressional,CLARENDON - SUMMERTON NO. 3,6,1.000000000000
congressional,CLARENDON - TURBEVILLE,6,1.000000000000
congressional,CLARENDON - WILSON-FORESTON,6,1.000000000000
congressional,CLARENDON - SUMMERTON NO. 1,6,1.000000000000
congressional,CLARENDON - SUMMERTON NO. 4,6,1.000000000000
congressional,LANCASTER - 521 NORTH,5,1.000000000000
congressional,LANCASTER - ANTIOCH,5,1.000000000000
congressional,LANCASTER - BLACK HORSE RUN,5,1.000000000000
congressional,LANCASTER - BUFORD,5,1.000000000000
congressional,LANCASTER - CAMP CREEK,5,1.000000000000
congressional,LANCASTER - CHESTERFIELD AVE,5,1.000000000000
congressional,LANCASTER - COLLEGE PARK,5,1.000000000000
congressional,LANCASTER - DOUGLAS,5,1.000000000000
congressional,LANCASTER - ELGIN,5,1.000000000000
congressional,LANCASTER - ERWIN FARM,5,1.000000000000
congressional,LANCASTER - FLAT CREEK,5,1.000000000000
congressional,LANCASTER - GOLD HILL,5,1.000000000000
congressional,LANCASTER - HARRISBURG,5,1.000000000000
congressional,LANCASTER - HYDE PARK,5,1.000000000000
congressional,LANCASTER - JIM WILSON,5,1.000000000000
congressional,LANCASTER - KERSHAW,5,1.000000000000
congressional,LANCASTER - SUN CITY-CAROLINA LAKES,5,1.000000000000
congressional,LANCASTER - MCLLWAIN,5,1.000000000000
congressional,LANCASTER - OSCEOLA,5,1.000000000000
congressional,LANCASTER - PLEASANT HILL,5,1.000000000000
congressional,LANCASTER - PLEASANT VALLEY,5,1.000000000000
congressional,LANCASTER - POSSUM HOLLOW,5,1.000000000000
congressional,LANCASTER - RICH HILL,5,1.000000000000
congressional,LANCASTER - RIVER ROAD,5,1.000000000000
congressional,LANCASTER - RIVERSIDE,5,1.000000000000
congressional,LANCASTER - SIX MILE CREEK,5,1.000000000000
congressional,LANCASTER - SPRINGDALE,5,1.000000000000
congressional,LANCASTER - TRADESVILLE,5,1.000000000000
congressional,LANCASTER - UNITY,5,1.000000000000
congressional,LANCASTER - VAN WYCK,5,1.000000000000
congressional,LANCASTER - HEATH SPRINGS,5,1.000000000000
state_house_2022,ABBEVILLE - ABBEVILLE NO. 1,11,1.000000000000
state_house_2022,ABBEVILLE - ABBEVILLE NO. 2,11,0.996481456332
state_house_2022,ABBEVILLE - ABBEVILLE NO. 2,12,0.003518543668
state_house_2022,ABBEVILLE - ABBEVILLE NO. 3,11,0.999994727595
state_house_2022,ABBEVILLE - ABBEVILLE NO. 3,12,0.000005272405
state_house_2022,ABBEVILLE - ABBEVILLE NO. 4,11,1.000000000000
state_house_2022,PICKENS - ABEL,3,1.000000000000
state_house_2022,SPARTANBURG - ABNER CREEK BAPTIST,34,0.154558311078
state_house_2022,SPARTANBURG - ABNER CREEK BAPTIST,35,0.845441688922
state_house_2022,UNION - ADAMSBURG,42,1.000000000000
state_house_2022,MARLBORO - ADAMSVILLE,54,1.000000000000
state_house_2022,YORK - ADNAH,46,1.000000000000
state_house_2022,HORRY - ADRIAN,58,0.335319185312
state_house_2022,HORRY - ADRIAN,105,0.664680814688
state_house_2022,GREENVILLE - AIKEN,5,0.000379426020
state_house_2022,GREENVILLE - AIKEN,10,0.132678846697
state_house_2022,GREENVILLE - AIKEN,19,0.296234230866
state_house_2022,GREENVILLE - AIKEN,23,0.570707496417
state_house_2022,GREENWOOD - AIRPORT,12,0.000000453201
state_house_2022,GREENWOOD - AIRPORT,13,0.999999546799
state_house_2022,KERSHAW - AIRPORT,50,0.074106635547
state_house_2022,KERSHAW - AIRPORT,52,0.925893364453
state_house_2022,SPARTANBURG - AIRPORT,31,0.825072178905
state_house_2022,SPARTANBURG - AIRPORT,33,0.174927821095
state_house_2022,YORK - AIRPORT,46,1.000000000000
state_house_2022,PICKENS - ALBERT R. LEWIS,1,0.474095173624
state_house_2022,PICKENS - ALBERT R. LEWIS,4,0.525904826376
state_house_2022,ALLENDALE - ALLENDALE NO. 1,91,1.000000000000
state_house_2022,ALLENDALE - ALLENDALE NO. 2,91,1.000000000000
state_house_2022,CHEROKEE - ALLENS,29,1.000000000000
state_house_2022,GREENWOOD - ALLIES CROSSING,13,0.999999994766
state_house_2022,GREENWOOD - ALLIES CROSSING,40,0.000000005234
state_house_2022,YORK - ALLISON CREEK,47,0.576458868958
state_house_2022,YORK - ALLISON CREEK,48,0.423541131042
state_house_2022,HORRY - ALLSBROOK,55,0.255713497325
state_house_2022,HORRY - ALLSBROOK,105,0.744286502675
state_house_2022,CHEROKEE - ALMA MILL,29,0.004584698797
state_house_2022,CHEROKEE - ALMA MILL,30,0.995415301203
state_house_2022,GREENVILLE - ALTAMONT FOREST,17,0.997696971217
state_house_2022,GREENVILLE - ALTAMONT FOREST,19,0.000535302499
state_house_2022,GREENVILLE - ALTAMONT FOREST,20,0.001767726284
state_house_2022,BERKELEY - ALVIN,101,1.000000000000
state_house_2022,LEXINGTON - AMICKS FERRY,40,0.040355596034
state_house_2022,LEXINGTON - AMICKS FERRY,85,0.959644403966
state_house_2022,ANDERSON - ANDERSON 11,6,1.000000000000
state_house_2022,ANDERSON - ANDERSON 12,9,1.000000000000
state_house_2022,ANDERSON - ANDERSON 21,9,1.000000000000
state_house_2022,ANDERSON - ANDERSON 22,9,1.000000000000
state_house_2022,ANDERSON - ANDERSON 31,9,1.000000000000
state_house_2022,ANDERSON - ANDERSON 32,7,0.291685335103
state_house_2022,ANDERSON - ANDERSON 32,9,0.708314664897
state_house_2022,ANDERSON - ANDERSON 41,7,0.000014245799
state_house_2022,ANDERSON - ANDERSON 41,8,0.005501697571
state_house_2022,ANDERSON - ANDERSON 41,9,0.994484056630
state_house_2022,ANDERSON - ANDERSON 42,7,0.999984388068
state_house_2022,ANDERSON - ANDERSON 42,8,0.000000000002
state_house_2022,ANDERSON - ANDERSON 42,9,0.000015611929
state_house_2022,ANDERSON - ANDERSON 5B,8,0.999999984729
state_house_2022,ANDERSON - ANDERSON 5B,9,0.000000015271
state_house_2022,ANDERSON - ANDERSON 61,6,0.000135605553
state_house_2022,ANDERSON - ANDERSON 61,9,0.999864394447
state_house_2022,ANDERSON - ANDERSON 62,8,0.999999739288
state_house_2022,ANDERSON - ANDERSON 62,9,0.000000260712
state_house_2022,SPARTANBURG - ANDERSON MILL BAPTIST,34,1.000000000000
state_house_2022,SPARTANBURG - ANDERSON MILL ELEMENTARY,34,1.000000000000
state_house_2022,YORK - ANDERSON ROAD,43,0.202473838850
state_house_2022,YORK - ANDERSON ROAD,46,0.768599426991
state_house_2022,YORK - ANDERSON ROAD,48,0.000000648258
state_house_2022,YORK - ANDERSON ROAD,49,0.028926085901
state_house_2022,GEORGETOWN - ANDREWS,101,0.000000106818
state_house_2022,GEORGETOWN - ANDREWS,103,0.999999893182
state_house_2022,GEORGETOWN - ANDREWS OUTSIDE,101,0.000002417133
state_house_2022,GEORGETOWN - ANDREWS OUTSIDE,103,0.999997582867
state_house_2022,GREENWOOD - ANGEL OAKS CROSSING,11,0.000000013113
state_house_2022,GREENWOOD - ANGEL OAKS CROSSING,12,0.000000288486
state_house_2022,GREENWOOD - ANGEL OAKS CROSSING,13,0.999999698401
state_house_2022,CHESTERFIELD - ANGELUS-CATARRH,53,0.000277765606
state_house_2022,CHESTERFIELD - ANGELUS-CATARRH,65,0.999722234394
state_house_2022,DARLINGTON - ANTIOCH,53,0.999010251912
state_house_2022,DARLINGTON - ANTIOCH,54,0.000156061095
state_house_2022,DARLINGTON - ANTIOCH,62,0.000036253326
state_house_2022,DARLINGTON - ANTIOCH,65,0.000797433668
state_house_2022,KERSHAW - ANTIOCH,50,1.000000000000
state_house_2022,CHEROKEE - ANTIOCH AND KINGS CREEK,30,1.000000000000
state_house_2022,ABBEVILLE - ANTREVILLE,7,0.000014007069
state_house_2022,ABBEVILLE - ANTREVILLE,11,0.999985992931
state_house_2022,SPARTANBURG - APALACHE BAPTIST,18,0.000000021294
state_house_2022,SPARTANBURG - APALACHE BAPTIST,36,0.999999978706
state_house_2022,ANDERSON - APPLETON-EQUINOX,6,0.000000024548
state_house_2022,ANDERSON - APPLETON-EQUINOX,8,0.999999975452
state_house_2022,RICHLAND - ARCADIA,78,1.000000000000
state_house_2022,SPARTANBURG - ARCADIA ELEMENTARY,31,1.000000000000
state_house_2022,DORCHESTER - ARCHDALE,109,0.996427991451
state_house_2022,DORCHESTER - ARCHDALE,114,0.003572008549
state_house_2022,DORCHESTER - ARCHDALE 2,109,1.000000000000
state_house_2022,RICHLAND - ARDINCAPLE,74,1.000000000000
state_house_2022,PICKENS - ARIAL MILL,4,1.000000000000
state_house_2022,DORCHESTER - ASHBOROUGH EAST,98,1.000000000000
state_house_2022,DORCHESTER - ASHBOROUGH EAST 2,98,1.000000000000
state_house_2022,DORCHESTER - ASHBOROUGH WEST,98,1.000000000000
state_house_2022,DORCHESTER - ASHBOROUGH WEST 2,98,1.000000000000
state_house_2022,GREENVILLE - ASHETON LAKES,21,0.999635181067
state_house_2022,GREENVILLE - ASHETON LAKES,24,0.000144743312
state_house_2022,GREENVILLE - ASHETON LAKES,35,0.000220075621
state_house_2022,LEE - ASHLANDSTOKES BRIDGE,50,0.999956083318
state_house_2022,LEE - ASHLANDSTOKES BRIDGE,65,0.000043916682
state_house_2022,DORCHESTER - ASHLEY RIVER,98,0.002011790725
state_house_2022,DORCHESTER - ASHLEY RIVER,109,0.997682579177
state_house_2022,DORCHESTER - ASHLEY RIVER,114,0.000305630098
state_house_2022,GREENWOOD - ASHLEY RIVER RUN,12,0.999995783719
state_house_2022,GREENWOOD - ASHLEY RIVER RUN,13,0.000004216281
state_house_2022,COLLETON - ASHTON-LODGE,90,0.000000007612
state_house_2022,COLLETON - ASHTON-LODGE,97,0.000000060755
state_house_2022,COLLETON - ASHTON-LODGE,122,0.999999931633
state_house_2022,LEE - ASHWOOD,50,0.998548676822
state_house_2022,LEE - ASHWOOD,51,0.001451323178
state_house_2022,CHEROKEE - ASHWORTH,30,1.000000000000
state_house_2022,HORRY - ATLANTIC BEACH,56,1.000000000000
state_house_2022,DARLINGTON - AUBURN,53,0.000568240448
state_house_2022,DARLINGTON - AUBURN,62,0.999431759552
state_house_2022,GREENVILLE - AVON,20,0.999777445520
state_house_2022,GREENVILLE - AVON,22,0.000222554480
state_house_2022,CHARLESTON - AWENDAW,108,0.000000084689
state_house_2022,CHARLESTON - AWENDAW,112,0.999999915311
state_house_2022,HORRY - AYNOR,58,1.000000000000
state_house_2022,FLORENCE - BACK SWAMP,54,0.000000274337
state_house_2022,FLORENCE - BACK SWAMP,59,0.999997835341
state_house_2022,FLORENCE - BACK SWAMP,62,0.000001890321
state_house_2022,DORCHESTER - BACONS BRIDGE,94,0.000000103630
state_house_2022,DORCHESTER - BACONS BRIDGE,114,0.999999896370
state_house_2022,DORCHESTER - BACONS BRIDGE 2,94,0.000000276760
state_house_2022,DORCHESTER - BACONS BRIDGE 2,114,0.999999723240
state_house_2022,GREENVILLE - BAKER CREEK,9,0.000087037132
state_house_2022,GREENVILLE - BAKER CREEK,10,0.000283217630
state_house_2022,GREENVILLE - BAKER CREEK,25,0.000000023960
state_house_2022,GREENVILLE - BAKER CREEK,28,0.999629721277
state_house_2022,CHESTER - BALDWIN MILL,41,0.597604990563
state_house_2022,CHESTER - BALDWIN MILL,43,0.402395009437
state_house_2022,RICHLAND - BALLENTINE 1,71,1.000000000000
state_house_2022,RICHLAND - BALLENTINE 2,71,1.000000000000
state_house_2022,ANDERSON - BARKERS CREEK-MCADAMS,7,0.999993815515
state_house_2022,ANDERSON - BARKERS CREEK-MCADAMS,11,0.000006184485
state_house_2022,BARNWELL - BARNWELL 1,91,1.000000000000
state_house_2022,BARNWELL - BARNWELL 2,91,1.000000000000
state_house_2022,BARNWELL - BARNWELL 3,91,1.000000000000
state_house_2022,BARNWELL - BARNWELL 4,91,1.000000000000
state_house_2022,LEXINGTON - BARR ROAD 2,87,1.000000000000
state_house_2022,LEXINGTON - BARR ROAD 1,87,1.000000000000
state_house_2022,SUMTER - BATES,51,1.000000000000
state_house_2022,LEXINGTON - BATESBURG,39,1.000000000000
state_house_2022,CHESTER - BATON ROUGE,41,0.000000023769
state_house_2022,CHESTER - BATON ROUGE,43,0.999999976231
state_house_2022,YORK - BAXTER,66,1.000000000000
state_house_2022,CHESTERFIELD - BAY SPRINGS,53,0.999941486643
state_house_2022,CHESTERFIELD - BAY SPRINGS,65,0.000058513357
state_house_2022,HORRY - BAYBORO-GURLEY,55,0.086735916724
state_house_2022,HORRY - BAYBORO-GURLEY,57,0.817365886111
state_house_2022,HORRY - BAYBORO-GURLEY,105,0.095898197165
state_house_2022,SPARTANBURG - BEACON,31,1.000000000000
state_house_2022,RICHLAND - BEATTY ROAD,69,0.018462554023
state_house_2022,RICHLAND - BEATTY ROAD,72,0.981534519994
state_house_2022,RICHLAND - BEATTY ROAD,73,0.000001715973
state_house_2022,RICHLAND - BEATTY ROAD,74,0.000001210010
state_house_2022,CHESTER - BECKHAMVILLE,43,1.000000000000
state_house_2022,GREENWOOD - BEES FERRY,12,1.000000000000
state_house_2022,DORCHESTER - BEECH HILL,114,1.000000000000
state_house_2022,DORCHESTER - BEECH HILL 2,114,1.000000000000
state_house_2022,SPARTANBURG - BEECH SPRINGS INTERMEDIATE,36,1.000000000000
state_house_2022,GREENVILLE - BELLE MEADE,25,1.000000000000
state_house_2022,COLLETON - BELLS,97,0.999999968763
state_house_2022,COLLETON - BELLS,122,0.000000031237
state_house_2022,GREENVILLE - BELLS CROSSING,16,0.731149248486
state_house_2022,GREENVILLE - BELLS CROSSING,35,0.268850751514
state_house_2022,GREENVILLE - BELMONT,25,1.000000000000
state_house_2022,ANDERSON - BELTON,7,1.000000000000
state_house_2022,ANDERSON - BELTON ANNEX,7,1.000000000000
state_house_2022,SPARTANBURG - BEN AVON METHODIST,32,0.212041806209
state_house_2022,SPARTANBURG - BEN AVON METHODIST,33,0.787958193791
state_house_2022,GREENVILLE - BEREA,5,0.000154806143
state_house_2022,GREENVILLE - BEREA,19,0.999845193857
state_house_2022,COLLETON - BEREA-SMOAKS,95,0.000000035071
state_house_2022,COLLETON - BEREA-SMOAKS,97,0.999999964929
state_house_2022,DILLON - BERMUDA,55,1.000000000000
state_house_2022,NEWBERRY - BETH - EDEN,40,1.000000000000
state_house_2022,MCCORMICK - BETHANY,12,0.995490966271
state_house_2022,MCCORMICK - BETHANY,13,0.004460854161
state_house_2022,MCCORMICK - BETHANY,82,0.000048179569
state_house_2022,YORK - BETHANY,47,1.000000000000
state_house_2022,SPARTANBURG - BETHANY WESLEYAN,34,0.465016925269
state_house_2022,SPARTANBURG - BETHANY WESLEYAN,35,0.534983074731
state_house_2022,CALHOUN - BETHEL,93,1.000000000000
state_house_2022,DARLINGTON - BETHEL,62,0.002979666705
state_house_2022,DARLINGTON - BETHEL,65,0.997020333295
state_house_2022,GEORGETOWN - BETHEL,103,1.000000000000
state_house_2022,ORANGEBURG - BETHEL,95,1.000000000000
state_house_2022,YORK - BETHEL,48,1.000000000000
state_house_2022,YORK - BETHEL SCHOOL,47,1.000000000000
state_house_2022,BERKELEY - BETHERA,101,0.421775453157
state_house_2022,BERKELEY - BETHERA,103,0.578224546843
state_house_2022,KERSHAW - BETHUNE,50,0.000000003543
state_house_2022,KERSHAW - BETHUNE,65,0.999999996457
state_house_2022,LEXINGTON - BEULAH CHURCH,39,0.000000961834
state_house_2022,LEXINGTON - BEULAH CHURCH,87,0.999999038166
state_house_2022,BERKELEY - BEVERLY HILL,15,0.000000361215
state_house_2022,BERKELEY - BEVERLY HILL,92,0.999999638785
state_house_2022,GREENWOOD - BILTMORE PINES,12,0.000382913296
state_house_2022,GREENWOOD - BILTMORE PINES,13,0.999617086704
state_house_2022,SUMTER - BIRNIE,51,0.999999276662
state_house_2022,SUMTER - BIRNIE,67,0.000000723338
state_house_2022,ANDERSON - BISHOPS BRANCH,3,0.000000757836
state_house_2022,ANDERSON - BISHOPS BRANCH,6,0.999999242164
state_house_2022,LEE - BISHOPVILLE NO. 1,50,1.000000000000
state_house_2022,LEE - BISHOPVILLE NO. 2,50,1.000000000000
state_house_2022,LEE - BISHOPVILLE NO. 3,50,1.000000000000
state_house_2022,LEE - BISHOPVILLE NO. 4,50,1.000000000000
state_house_2022,CHESTERFIELD - BLACK CREEK,53,0.999619997783
state_house_2022,CHESTERFIELD - BLACK CREEK,65,0.000380002217
state_house_2022,HAMPTON - BLACK CREEK,122,1.000000000000
state_house_2022,DARLINGTON - BLACK CREEK-CLYDE,50,0.000003276070
state_house_2022,DARLINGTON - BLACK CREEK-CLYDE,53,0.000001833710
state_house_2022,DARLINGTON - BLACK CREEK-CLYDE,65,0.999994890220
state_house_2022,GEORGETOWN - BLACK RIVER,103,0.000007059515
state_house_2022,GEORGETOWN - BLACK RIVER,108,0.999992940485
state_house_2022,WILLIAMSBURG - BLACK RIVER,64,0.000000447221
state_house_2022,WILLIAMSBURG - BLACK RIVER,101,0.999999552779
state_house_2022,UNION - BLACK ROCK,42,1.000000000000
state_house_2022,CHEROKEE - BLACKSBURG WARD NO. 1,30,1.000000000000
state_house_2022,CHEROKEE - BLACKSBURG WARD NO. 2,30,1.000000000000
state_house_2022,CHESTER - BLACKSTOCK,41,0.000000042006
state_house_2022,CHESTER - BLACKSTOCK,43,0.999999957994
state_house_2022,FAIRFIELD - BLACKSTOCK,41,0.999975459351
state_house_2022,FAIRFIELD - BLACKSTOCK,43,0.000024540649
state_house_2022,SPARTANBURG - BLACKSTOCK,34,1.000000000000
state_house_2022,BARNWELL - BLACKVILLE 1,91,1.000000000000
state_house_2022,BARNWELL - BLACKVILLE 2,90,0.000000253940
state_house_2022,BARNWELL - BLACKVILLE 2,91,0.999999746060
state_house_2022,FAIRFIELD - BLAIRS,40,0.000000979650
state_house_2022,FAIRFIELD - BLAIRS,41,0.999999020350
state_house_2022,MARLBORO - BLENHEIM,54,0.999999197324
state_house_2022,MARLBORO - BLENHEIM,55,0.000000802676
state_house_2022,WILLIAMSBURG - BLOOMINGVALE,57,0.164168728040
state_house_2022,WILLIAMSBURG - BLOOMINGVALE,101,0.835831271960
state_house_2022,RICHLAND - BLUFF,70,0.999999828939
state_house_2022,RICHLAND - BLUFF,72,0.000000171061
state_house_2022,RICHLAND - BLYTHEWOOD 1,77,1.000000000000
state_house_2022,RICHLAND - BLYTHEWOOD 2,41,0.786090423706
state_house_2022,RICHLAND - BLYTHEWOOD 2,77,0.213909576294
state_house_2022,RICHLAND - BLYTHEWOOD 3,77,1.000000000000
state_house_2022,GREENVILLE - BOILING SPRINGS,20,0.469852726548
state_house_2022,GREENVILLE - BOILING SPRINGS,21,0.000318649263
state_house_2022,GREENVILLE - BOILING SPRINGS,22,0.529828624190
state_house_2022,LEXINGTON - BOILING SPRINGS,39,0.526803965958
state_house_2022,LEXINGTON - BOILING SPRINGS,87,0.000000079629
state_house_2022,LEXINGTON - BOILING SPRINGS,96,0.473195954414
state_house_2022,SPARTANBURG - BOILING SPRINGS 9TH GRADE,37,1.000000000000
state_house_2022,SPARTANBURG - BOILING SPRINGS ELEMENTARY,37,1.000000000000
state_house_2022,SPARTANBURG - BOILING SPRINGS HIGH SCHOOL,37,0.847715866173
state_house_2022,SPARTANBURG - BOILING SPRINGS HIGH SCHOOL,38,0.152284133827
state_house_2022,LEXINGTON - BOILING SPRINGS SOUTH,96,1.000000000000
state_house_2022,ORANGEBURG - BOLENTOWN,90,1.000000000000
state_house_2022,SPARTANBURG - BOLING SPRINGS JR. HIGH,37,0.788783903472
state_house_2022,SPARTANBURG - BOLING SPRINGS JR. HIGH,38,0.211216096528
state_house_2022,UNION - BONHAM,42,1.000000000000
state_house_2022,BERKELEY - BONNEAU,100,0.703843784664
state_house_2022,BERKELEY - BONNEAU,102,0.296156215336
state_house_2022,BERKELEY - BONNEAU BEACH,100,1.000000000000
state_house_2022,HAMPTON - BONNETT,122,1.000000000000
state_house_2022,RICHLAND - BOOKMAN,76,0.000000051367
state_house_2022,RICHLAND - BOOKMAN,78,0.000419341004
state_house_2022,RICHLAND - BOOKMAN,79,0.999580607629
state_house_2022,GREENVILLE - BOTANY WOODS,20,0.146176398499
state_house_2022,GREENVILLE - BOTANY WOODS,22,0.853823601501
state_house_2022,BERKELEY - BOULDER BLUFF,92,0.999984550814
state_house_2022,BERKELEY - BOULDER BLUFF,100,0.000015449186
state_house_2022,ANDERSON - BOWLING GREEN,7,0.375706010611
state_house_2022,ANDERSON - BOWLING GREEN,9,0.624293989389
state_house_2022,YORK - BOWLING GREEN,47,0.751502026347
state_house_2022,YORK - BOWLING GREEN,48,0.248497973653
state_house_2022,ORANGEBURG - BOWMAN 1,95,1.000000000000
state_house_2022,ORANGEBURG - BOWMAN 2,95,1.000000000000
state_house_2022,GREENWOOD - BRADLEY,12,1.000000000000
state_house_2022,ORANGEBURG - BRANCHVILLE 1,95,1.000000000000
state_house_2022,ORANGEBURG - BRANCHVILLE 2,95,1.000000000000
state_house_2022,RICHLAND - BRANDON 1,70,0.900265071114
state_house_2022,RICHLAND - BRANDON 1,75,0.099723763223
state_house_2022,RICHLAND - BRANDON 1,78,0.000011165663
state_house_2022,RICHLAND - BRANDON 2,70,0.653113294041
state_house_2022,RICHLAND - BRANDON 2,75,0.346886705959
state_house_2022,DORCHESTER - BRANDYMILL,98,1.000000000000
state_house_2022,DORCHESTER - BRANDYMILL 2,98,1.000000000000
state_house_2022,DORCHESTER - BRIARWOOD,94,1.000000000000
state_house_2022,RICHLAND - BRIARWOOD,76,1.000000000000
state_house_2022,DORCHESTER - BRIARWOOD 2,94,1.000000000000
state_house_2022,DORCHESTER - BRIARWOOD 3,94,0.000505059707
state_house_2022,DORCHESTER - BRIARWOOD 3,98,0.999494940293
state_house_2022,RICHLAND - BRIDGE CREEK,79,1.000000000000
state_house_2022,GREENVILLE - BRIDGE FORK,27,0.999990224786
state_house_2022,GREENVILLE - BRIDGE FORK,35,0.000009775214
state_house_2022,MARLBORO - BRIGHTSVILLE,54,1.000000000000
state_house_2022,MARION - BRITTONS NECK,57,0.999109661799
state_house_2022,MARION - BRITTONS NECK,58,0.000434509199
state_house_2022,MARION - BRITTONS NECK,59,0.000000094493
state_house_2022,MARION - BRITTONS NECK,60,0.000250963126
state_house_2022,MARION - BRITTONS NECK,103,0.000204771383
state_house_2022,ABBEVILLE - BROADMOUTH,7,0.007911439684
state_house_2022,ABBEVILLE - BROADMOUTH,11,0.992088560316
state_house_2022,ANDERSON - BROADVIEW,7,0.999999479553
state_house_2022,ANDERSON - BROADVIEW,11,0.000000520447
state_house_2022,ANDERSON - BROADWAY,7,0.999999998571
state_house_2022,ANDERSON - BROADWAY,9,0.000000001429
state_house_2022,CHESTERFIELD - BROCKS MILL,53,0.000259843404
state_house_2022,CHESTERFIELD - BROCKS MILL,54,0.999740156596
state_house_2022,GREENVILLE - BROOK GLENN,20,0.999826830896
