source_county_fips,source_county_name,source_name,source_id,source_key_display,source_key_norm,source_area_m2,target_county_name,target_county_fips,target_precinct,target_key_display,target_key_norm,overlap_area_m2,share_of_source,share_rank
065,Mccormick,McCormick No. 2,45065009,Mccormick - McCormick No. 2,MCCORMICK - MCCORMICK NO. 2,55532838.222356,Mccormick,065,Mccormick No. 2,MCCORMICK - MCCORMICK NO. 2,MCCORMICK - MCCORMICK NO. 2,55532837.483776,1.000000,1
025,Chesterfield,Shiloh,4502524,Chesterfield - Shiloh,CHESTERFIELD - SHILOH,57001673.168839,Chesterfield,025,Shiloh,CHESTERFIELD - SHILOH,CHESTERFIELD - SHILOH,56823390.760930,0.996872,1
025,Chesterfield,Shiloh,4502524,Chesterfield - Shiloh,CHESTERFIELD - SHILOH,57001673.168839,Chesterfield,025,Bay Springs,CHESTERFIELD - BAY SPRINGS,CHESTERFIELD - BAY SPRINGS,97932.234124,0.001718,2
025,Chesterfield,Shiloh,4502524,Chesterfield - Shiloh,CHESTERFIELD - SHILOH,57001673.168839,Chesterfield,025,Courthouse,CHESTERFIELD - COURTHOUSE,CHESTERFIELD - COURTHOUSE,75848.478978,0.001331,3
025,Chesterfield,Cash,450255,Chesterfield - Cash,CHESTERFIELD - CASH,139735832.793967,Chesterfield,025,Cash,CHESTERFIELD - CASH,CHESTERFIELD - CASH,139492626.539319,0.998260,1
025,Chesterfield,Cash,450255,Chesterfield - Cash,CHESTERFIELD - CASH,139735832.793967,Chesterfield,025,Pee Dee,CHESTERFIELD - PEE DEE,CHESTERFIELD - PEE DEE,83170.363673,0.000595,2
025,Chesterfield,Cash,450255,Chesterfield - Cash,CHESTERFIELD - CASH,139735832.793967,Chesterfield,025,Cheraw No. 3,CHESTERFIELD - CHERAW NO. 3,CHESTERFIELD - CHERAW NO. 3,81638.021113,0.000584,3
025,Chesterfield,Cash,450255,Chesterfield - Cash,CHESTERFIELD - CASH,139735832.793967,Chesterfield,025,Patrick,CHESTERFIELD - PATRICK,CHESTERFIELD - PATRICK,74634.537345,0.000534,4
025,Chesterfield,Mt. Croghan,4502517,Chesterfield - Mt. Croghan,CHESTERFIELD - MT. CROGHAN,61861650.917328,Chesterfield,025,Mt. Croghan,CHESTERFIELD - MT. CROGHAN,CHESTERFIELD - MT. CROGHAN,61716210.029474,0.997649,1
025,Chesterfield,Mt. Croghan,4502517,Chesterfield - Mt. Croghan,CHESTERFIELD - MT. CROGHAN,61861650.917328,Chesterfield,025,Center Grove-winzo,CHESTERFIELD - CENTER GROVE-WINZO,CHESTERFIELD - CENTER GROVE-WINZO,120736.584222,0.001952,2
025,Chesterfield,Ousleydale,4502518,Chesterfield - Ousleydale,CHESTERFIELD - OUSLEYDALE,73594354.228461,Chesterfield,025,Ousleydale,CHESTERFIELD - OUSLEYDALE,CHESTERFIELD - OUSLEYDALE,73245991.960028,0.995266,1
025,Chesterfield,Ousleydale,4502518,Chesterfield - Ousleydale,CHESTERFIELD - OUSLEYDALE,73594354.228461,Chesterfield,025,Patrick,CHESTERFIELD - PATRICK,CHESTERFIELD - PATRICK,187264.596475,0.002545,2
025,Chesterfield,Ousleydale,4502518,Chesterfield - Ousleydale,CHESTERFIELD - OUSLEYDALE,73594354.228461,Chesterfield,025,Pee Dee,CHESTERFIELD - PEE DEE,CHESTERFIELD - PEE DEE,68678.360119,0.000933,3
025,Chesterfield,Pageland No. 1,4502519,Chesterfield - Pageland No. 1,CHESTERFIELD - PAGELAND NO. 1,73286987.443098,Chesterfield,025,Pageland No. 1,CHESTERFIELD - PAGELAND NO. 1,CHESTERFIELD - PAGELAND NO. 1,73000980.532252,0.996097,1
025,Chesterfield,Pageland No. 1,4502519,Chesterfield - Pageland No. 1,CHESTERFIELD - PAGELAND NO. 1,73286987.443098,Chesterfield,025,Dudley-mangum,CHESTERFIELD - DUDLEY-MANGUM,CHESTERFIELD - DUDLEY-MANGUM,136387.340230,0.001861,2
025,Chesterfield,Pageland No. 1,4502519,Chesterfield - Pageland No. 1,CHESTERFIELD - PAGELAND NO. 1,73286987.443098,Chesterfield,025,Pageland No. 2,CHESTERFIELD - PAGELAND NO. 2,CHESTERFIELD - PAGELAND NO. 2,65332.872293,0.000891,3
025,Chesterfield,Dudley-Mangum,4502512,Chesterfield - Dudley-Mangum,CHESTERFIELD - DUDLEY-MANGUM,66041170.221583,Chesterfield,025,Dudley-mangum,CHESTERFIELD - DUDLEY-MANGUM,CHESTERFIELD - DUDLEY-MANGUM,65910830.022212,0.998026,1
025,Chesterfield,Dudley-Mangum,4502512,Chesterfield - Dudley-Mangum,CHESTERFIELD - DUDLEY-MANGUM,66041170.221583,Chesterfield,025,Pageland No. 1,CHESTERFIELD - PAGELAND NO. 1,CHESTERFIELD - PAGELAND NO. 1,80009.801502,0.001212,2
025,Chesterfield,Cheraw No. 2,450258,Chesterfield - Cheraw No. 2,CHESTERFIELD - CHERAW NO. 2,10710650.408210,Chesterfield,025,Cheraw No. 2,CHESTERFIELD - CHERAW NO. 2,CHESTERFIELD - CHERAW NO. 2,10597755.662614,0.989460,1
025,Chesterfield,Cheraw No. 2,450258,Chesterfield - Cheraw No. 2,CHESTERFIELD - CHERAW NO. 2,10710650.408210,Chesterfield,025,Brocks Mill,CHESTERFIELD - BROCKS MILL,CHESTERFIELD - BROCKS MILL,58455.211490,0.005458,2
025,Chesterfield,Cheraw No. 2,450258,Chesterfield - Cheraw No. 2,CHESTERFIELD - CHERAW NO. 2,10710650.408210,Chesterfield,025,Cheraw No. 4,CHESTERFIELD - CHERAW NO. 4,CHESTERFIELD - CHERAW NO. 4,38647.084701,0.003608,3
025,Chesterfield,Cheraw No. 2,450258,Chesterfield - Cheraw No. 2,CHESTERFIELD - CHERAW NO. 2,10710650.408210,Chesterfield,025,Cheraw No. 1,CHESTERFIELD - CHERAW NO. 1,CHESTERFIELD - CHERAW NO. 1,12807.136946,0.001196,4
025,Chesterfield,Bay Springs,450252,Chesterfield - Bay Springs,CHESTERFIELD - BAY SPRINGS,138973725.752403,Chesterfield,025,Bay Springs,CHESTERFIELD - BAY SPRINGS,CHESTERFIELD - BAY SPRINGS,138791813.746924,0.998691,1
025,Chesterfield,Jefferson,4502514,Chesterfield - Jefferson,CHESTERFIELD - JEFFERSON,121447307.059691,Chesterfield,025,Jefferson,CHESTERFIELD - JEFFERSON,CHESTERFIELD - JEFFERSON,121283662.471918,0.998653,1
025,Chesterfield,Mcbee,4502515,Chesterfield - Mcbee,CHESTERFIELD - MCBEE,251868324.890277,Chesterfield,025,Mcbee,CHESTERFIELD - MCBEE,CHESTERFIELD - MCBEE,251607142.297838,0.998963,1
025,Chesterfield,Courthouse,4502511,Chesterfield - Courthouse,CHESTERFIELD - COURTHOUSE,74454440.923844,Chesterfield,025,Courthouse,CHESTERFIELD - COURTHOUSE,CHESTERFIELD - COURTHOUSE,74227851.408001,0.996957,1
025,Chesterfield,Courthouse,4502511,Chesterfield - Courthouse,CHESTERFIELD - COURTHOUSE,74454440.923844,Chesterfield,025,Ruby,CHESTERFIELD - RUBY,CHESTERFIELD - RUBY,63987.213007,0.000859,2
025,Chesterfield,Courthouse,4502511,Chesterfield - Courthouse,CHESTERFIELD - COURTHOUSE,74454440.923844,Chesterfield,025,Shiloh,CHESTERFIELD - SHILOH,CHESTERFIELD - SHILOH,54106.160440,0.000727,3
025,Chesterfield,Courthouse,4502511,Chesterfield - Courthouse,CHESTERFIELD - COURTHOUSE,74454440.923844,Chesterfield,025,Snow Hill-vaughn,CHESTERFIELD - SNOW HILL-VAUGHN,CHESTERFIELD - SNOW HILL-VAUGHN,48508.687272,0.000652,4
025,Chesterfield,Pageland No. 2,4502520,Chesterfield - Pageland No. 2,CHESTERFIELD - PAGELAND NO. 2,50092245.480043,Chesterfield,025,Pageland No. 2,CHESTERFIELD - PAGELAND NO. 2,CHESTERFIELD - PAGELAND NO. 2,49966407.783497,0.997488,1
025,Chesterfield,Pageland No. 2,4502520,Chesterfield - Pageland No. 2,CHESTERFIELD - PAGELAND NO. 2,50092245.480043,Chesterfield,025,Pageland No. 1,CHESTERFIELD - PAGELAND NO. 1,CHESTERFIELD - PAGELAND NO. 1,86286.491545,0.001723,2
025,Chesterfield,Cheraw No. 3,450259,Chesterfield - Cheraw No. 3,CHESTERFIELD - CHERAW NO. 3,22768953.426615,Chesterfield,025,Cheraw No. 3,CHESTERFIELD - CHERAW NO. 3,CHESTERFIELD - CHERAW NO. 3,22654000.604192,0.994951,1
025,Chesterfield,Cheraw No. 3,450259,Chesterfield - Cheraw No. 3,CHESTERFIELD - CHERAW NO. 3,22768953.426615,Chesterfield,025,Cash,CHESTERFIELD - CASH,CHESTERFIELD - CASH,69845.931903,0.003068,2
025,Chesterfield,Cheraw No. 3,450259,Chesterfield - Cheraw No. 3,CHESTERFIELD - CHERAW NO. 3,22768953.426615,Chesterfield,025,Cheraw No. 4,CHESTERFIELD - CHERAW NO. 4,CHESTERFIELD - CHERAW NO. 4,26781.793203,0.001176,3
025,Chesterfield,Middendorf,4502516,Chesterfield - Middendorf,CHESTERFIELD - MIDDENDORF,69995467.097976,Chesterfield,025,Middendorf,CHESTERFIELD - MIDDENDORF,CHESTERFIELD - MIDDENDORF,69764680.841793,0.996703,1
025,Chesterfield,Middendorf,4502516,Chesterfield - Middendorf,CHESTERFIELD - MIDDENDORF,69995467.097976,Chesterfield,025,Mcbee,CHESTERFIELD - MCBEE,CHESTERFIELD - MCBEE,135390.032402,0.001934,2
025,Chesterfield,Middendorf,4502516,Chesterfield - Middendorf,CHESTERFIELD - MIDDENDORF,69995467.097976,Chesterfield,025,Bay Springs,CHESTERFIELD - BAY SPRINGS,CHESTERFIELD - BAY SPRINGS,73480.773779,0.001050,3
025,Chesterfield,Patrick,4502521,Chesterfield - Patrick,CHESTERFIELD - PATRICK,144775531.531664,Chesterfield,025,Patrick,CHESTERFIELD - PATRICK,CHESTERFIELD - PATRICK,144458025.207246,0.997807,1
025,Chesterfield,Patrick,4502521,Chesterfield - Patrick,CHESTERFIELD - PATRICK,144775531.531664,Chesterfield,025,Shiloh,CHESTERFIELD - SHILOH,CHESTERFIELD - SHILOH,119045.472433,0.000822,2
025,Chesterfield,Patrick,4502521,Chesterfield - Patrick,CHESTERFIELD - PATRICK,144775531.531664,Chesterfield,025,Bay Springs,CHESTERFIELD - BAY SPRINGS,CHESTERFIELD - BAY SPRINGS,84680.882389,0.000585,3
025,Chesterfield,Grants Mill,4502513,Chesterfield - Grants Mill,CHESTERFIELD - GRANTS MILL,79667105.735527,Chesterfield,025,Grants Mill,CHESTERFIELD - GRANTS MILL,CHESTERFIELD - GRANTS MILL,79311991.139262,0.995543,1
025,Chesterfield,Grants Mill,4502513,Chesterfield - Grants Mill,CHESTERFIELD - GRANTS MILL,79667105.735527,Chesterfield,025,Cheraw No. 4,CHESTERFIELD - CHERAW NO. 4,CHESTERFIELD - CHERAW NO. 4,89294.477848,0.001121,2
025,Chesterfield,Grants Mill,4502513,Chesterfield - Grants Mill,CHESTERFIELD - GRANTS MILL,79667105.735527,Chesterfield,025,Shiloh,CHESTERFIELD - SHILOH,CHESTERFIELD - SHILOH,71982.922719,0.000904,3
025,Chesterfield,Grants Mill,4502513,Chesterfield - Grants Mill,CHESTERFIELD - GRANTS MILL,79667105.735527,Chesterfield,025,Patrick,CHESTERFIELD - PATRICK,CHESTERFIELD - PATRICK,58633.626671,0.000736,4
025,Chesterfield,Grants Mill,4502513,Chesterfield - Grants Mill,CHESTERFIELD - GRANTS MILL,79667105.735527,Chesterfield,025,Cheraw No. 3,CHESTERFIELD - CHERAW NO. 3,CHESTERFIELD - CHERAW NO. 3,55826.957879,0.000701,5
025,Chesterfield,Grants Mill,4502513,Chesterfield - Grants Mill,CHESTERFIELD - GRANTS MILL,79667105.735527,Chesterfield,025,Courthouse,CHESTERFIELD - COURTHOUSE,CHESTERFIELD - COURTHOUSE,40653.401487,0.000510,6
025,Chesterfield,Cheraw No. 4,4502510,Chesterfield - Cheraw No. 4,CHESTERFIELD - CHERAW NO. 4,20068690.837616,Chesterfield,025,Cheraw No. 4,CHESTERFIELD - CHERAW NO. 4,CHESTERFIELD - CHERAW NO. 4,20001711.662809,0.996663,1
025,Chesterfield,Cheraw No. 4,4502510,Chesterfield - Cheraw No. 4,CHESTERFIELD - CHERAW NO. 4,20068690.837616,Chesterfield,025,Brocks Mill,CHESTERFIELD - BROCKS MILL,CHESTERFIELD - BROCKS MILL,36472.261074,0.001817,2
025,Chesterfield,Cheraw No. 4,4502510,Chesterfield - Cheraw No. 4,CHESTERFIELD - CHERAW NO. 4,20068690.837616,Chesterfield,025,Cheraw No. 3,CHESTERFIELD - CHERAW NO. 3,CHESTERFIELD - CHERAW NO. 3,24616.295939,0.001227,3
025,Chesterfield,Angelus-Cararrh,450251,Chesterfield - Angelus-Cararrh,CHESTERFIELD - ANGELUS-CARARRH,126156501.728236,Chesterfield,025,Angelus-catarrh,CHESTERFIELD - ANGELUS-CATARRH,CHESTERFIELD - ANGELUS-CATARRH,125962604.873832,0.998463,1
025,Chesterfield,Angelus-Cararrh,450251,Chesterfield - Angelus-Cararrh,CHESTERFIELD - ANGELUS-CARARRH,126156501.728236,Chesterfield,025,Jefferson,CHESTERFIELD - JEFFERSON,CHESTERFIELD - JEFFERSON,91839.327211,0.000728,2
025,Chesterfield,Center Grove-Winzo,450256,Chesterfield - Center Grove-Winzo,CHESTERFIELD - CENTER GROVE-WINZO,91700167.865614,Chesterfield,025,Center Grove-winzo,CHESTERFIELD - CENTER GROVE-WINZO,CHESTERFIELD - CENTER GROVE-WINZO,91580793.343721,0.998698,1
025,Chesterfield,Center Grove-Winzo,450256,Chesterfield - Center Grove-Winzo,CHESTERFIELD - CENTER GROVE-WINZO,91700167.865614,Chesterfield,025,Pageland No. 2,CHESTERFIELD - PAGELAND NO. 2,CHESTERFIELD - PAGELAND NO. 2,76830.679751,0.000838,2
025,Chesterfield,Black Creek,450253,Chesterfield - Black Creek,CHESTERFIELD - BLACK CREEK,64756274.502928,Chesterfield,025,Black Creek,CHESTERFIELD - BLACK CREEK,CHESTERFIELD - BLACK CREEK,64661371.238576,0.998534,1
025,Chesterfield,Snow Hill-Vaughn,4502525,Chesterfield - Snow Hill-Vaughn,CHESTERFIELD - SNOW HILL-VAUGHN,52696177.511253,Chesterfield,025,Snow Hill-vaughn,CHESTERFIELD - SNOW HILL-VAUGHN,CHESTERFIELD - SNOW HILL-VAUGHN,52560019.422690,0.997416,1
025,Chesterfield,Snow Hill-Vaughn,4502525,Chesterfield - Snow Hill-Vaughn,CHESTERFIELD - SNOW HILL-VAUGHN,52696177.511253,Chesterfield,025,Ruby,CHESTERFIELD - RUBY,CHESTERFIELD - RUBY,86285.467228,0.001637,2
025,Chesterfield,Snow Hill-Vaughn,4502525,Chesterfield - Snow Hill-Vaughn,CHESTERFIELD - SNOW HILL-VAUGHN,52696177.511253,Chesterfield,025,Courthouse,CHESTERFIELD - COURTHOUSE,CHESTERFIELD - COURTHOUSE,42451.628743,0.000806,3
025,Chesterfield,Cheraw No. 1,450257,Chesterfield - Cheraw No. 1,CHESTERFIELD - CHERAW NO. 1,19055560.027993,Chesterfield,025,Cheraw No. 1,CHESTERFIELD - CHERAW NO. 1,CHESTERFIELD - CHERAW NO. 1,19022133.065021,0.998246,1
025,Chesterfield,Cheraw No. 1,450257,Chesterfield - Cheraw No. 1,CHESTERFIELD - CHERAW NO. 1,19055560.027993,Chesterfield,025,Cheraw No. 2,CHESTERFIELD - CHERAW NO. 2,CHESTERFIELD - CHERAW NO. 2,16962.668360,0.000890,2
025,Chesterfield,Cheraw No. 1,450257,Chesterfield - Cheraw No. 1,CHESTERFIELD - CHERAW NO. 1,19055560.027993,Chesterfield,025,Brocks Mill,CHESTERFIELD - BROCKS MILL,CHESTERFIELD - BROCKS MILL,10313.879594,0.000541,3
025,Chesterfield,Brocks Mill,450254,Chesterfield - Brocks Mill,CHESTERFIELD - BROCKS MILL,109556167.220743,Chesterfield,025,Brocks Mill,CHESTERFIELD - BROCKS MILL,CHESTERFIELD - BROCKS MILL,109293791.872038,0.997605,1
025,Chesterfield,Brocks Mill,450254,Chesterfield - Brocks Mill,CHESTERFIELD - BROCKS MILL,109556167.220743,Chesterfield,025,Snow Hill-vaughn,CHESTERFIELD - SNOW HILL-VAUGHN,CHESTERFIELD - SNOW HILL-VAUGHN,118349.439751,0.001080,2
025,Chesterfield,Brocks Mill,450254,Chesterfield - Brocks Mill,CHESTERFIELD - BROCKS MILL,109556167.220743,Chesterfield,025,Courthouse,CHESTERFIELD - COURTHOUSE,CHESTERFIELD - COURTHOUSE,107895.493024,0.000985,3
025,Chesterfield,Pee Dee,4502522,Chesterfield - Pee Dee,CHESTERFIELD - PEE DEE,93218182.589884,Chesterfield,025,Pee Dee,CHESTERFIELD - PEE DEE,CHESTERFIELD - PEE DEE,93006896.689602,0.997733,1
025,Chesterfield,Pee Dee,4502522,Chesterfield - Pee Dee,CHESTERFIELD - PEE DEE,93218182.589884,Chesterfield,025,Patrick,CHESTERFIELD - PATRICK,CHESTERFIELD - PATRICK,65200.772979,0.000699,2
025,Chesterfield,Ruby,4502523,Chesterfield - Ruby,CHESTERFIELD - RUBY,73387300.925116,Chesterfield,025,Ruby,CHESTERFIELD - RUBY,CHESTERFIELD - RUBY,73214066.202951,0.997639,1
025,Chesterfield,Ruby,4502523,Chesterfield - Ruby,CHESTERFIELD - RUBY,73387300.925116,Chesterfield,025,Mt. Croghan,CHESTERFIELD - MT. CROGHAN,CHESTERFIELD - MT. CROGHAN,127094.512480,0.001732,2
013,Beaufort,Burton 2C,45013115,Beaufort - Burton 2C,BEAUFORT - BURTON 2C,11162852.553915,Beaufort,013,Burton 2c,BEAUFORT - BURTON 2C,BEAUFORT - BURTON 2C,6463378.764902,0.579008,1
013,Beaufort,Burton 2C,45013115,Beaufort - Burton 2C,BEAUFORT - BURTON 2C,11162852.553915,Beaufort,013,Burton 2d,BEAUFORT - BURTON 2D,BEAUFORT - BURTON 2D,4018265.405337,0.359968,2
013,Beaufort,Burton 2C,45013115,Beaufort - Burton 2C,BEAUFORT - BURTON 2C,11162852.553915,Beaufort,013,Beaufort 3,BEAUFORT - BEAUFORT 3,BEAUFORT - BEAUFORT 3,453819.742711,0.040654,3
013,Beaufort,Burton 2C,45013115,Beaufort - Burton 2C,BEAUFORT - BURTON 2C,11162852.553915,Beaufort,013,Burton 3b,BEAUFORT - BURTON 3B,BEAUFORT - BURTON 3B,196050.881558,0.017563,4
013,Beaufort,Burton 2C,45013115,Beaufort - Burton 2C,BEAUFORT - BURTON 2C,11162852.553915,Beaufort,013,Mossy Oaks 1b,BEAUFORT - MOSSY OAKS 1B,BEAUFORT - MOSSY OAKS 1B,31330.639591,0.002807,5
013,Beaufort,Burton 1B,45013111,Beaufort - Burton 1B,BEAUFORT - BURTON 1B,8654413.430160,Beaufort,013,Burton 1b,BEAUFORT - BURTON 1B,BEAUFORT - BURTON 1B,8638010.589425,0.998105,1
013,Beaufort,Burton 1B,45013111,Beaufort - Burton 1B,BEAUFORT - BURTON 1B,8654413.430160,Beaufort,013,Burton 3b,BEAUFORT - BURTON 3B,BEAUFORT - BURTON 3B,16396.576657,0.001895,2
013,Beaufort,Lady's Island 3A,45013134,Beaufort - Lady's Island 3A,BEAUFORT - LADYS ISLAND 3A,19565444.165100,Beaufort,013,Ladys Island 3a,BEAUFORT - LADYS ISLAND 3A,BEAUFORT - LADYS ISLAND 3A,14250283.987387,0.728339,1
013,Beaufort,Lady's Island 3A,45013134,Beaufort - Lady's Island 3A,BEAUFORT - LADYS ISLAND 3A,19565444.165100,Beaufort,013,Ladys Island 3c,BEAUFORT - LADYS ISLAND 3C,BEAUFORT - LADYS ISLAND 3C,5285759.528825,0.270158,2
013,Beaufort,Lady's Island 3A,45013134,Beaufort - Lady's Island 3A,BEAUFORT - LADYS ISLAND 3A,19565444.165100,Beaufort,013,Seabrook 3,BEAUFORT - SEABROOK 3,BEAUFORT - SEABROOK 3,29400.039078,0.001503,3
013,Beaufort,Burton 2A,45013113,Beaufort - Burton 2A,BEAUFORT - BURTON 2A,69382905.577050,Beaufort,013,Burton 5a,BEAUFORT - BURTON 5A,BEAUFORT - BURTON 5A,63529710.114831,0.915639,1
013,Beaufort,Burton 2A,45013113,Beaufort - Burton 2A,BEAUFORT - BURTON 2A,69382905.577050,Beaufort,013,Burton 2a,BEAUFORT - BURTON 2A,BEAUFORT - BURTON 2A,5823735.543990,0.083936,2
013,Beaufort,Hilton Head 10,45013222,Beaufort - Hilton Head 10,BEAUFORT - HILTON HEAD 10,9820827.347301,Beaufort,013,Hilton Head 10,BEAUFORT - HILTON HEAD 10,BEAUFORT - HILTON HEAD 10,5066182.082910,0.515861,1
013,Beaufort,Hilton Head 10,45013222,Beaufort - Hilton Head 10,BEAUFORT - HILTON HEAD 10,9820827.347301,Beaufort,013,Spanish Wells,BEAUFORT - SPANISH WELLS,BEAUFORT - SPANISH WELLS,4701110.241234,0.478688,2
013,Beaufort,Hilton Head 10,45013222,Beaufort - Hilton Head 10,BEAUFORT - HILTON HEAD 10,9820827.347301,Beaufort,013,Hilton Head 9a,BEAUFORT - HILTON HEAD 9A,BEAUFORT - HILTON HEAD 9A,53535.013720,0.005451,3
013,Beaufort,Sun City 4A,45013355,Beaufort - Sun City 4A,BEAUFORT - SUN CITY 4A,3131462.188564,Beaufort,013,Sun City 3,BEAUFORT - SUN CITY 3,BEAUFORT - SUN CITY 3,1445459.440103,0.461592,1
013,Beaufort,Sun City 4A,45013355,Beaufort - Sun City 4A,BEAUFORT - SUN CITY 4A,3131462.188564,Beaufort,013,Sun City 1,BEAUFORT - SUN CITY 1,BEAUFORT - SUN CITY 1,1050499.849527,0.335466,2
013,Beaufort,Sun City 4A,45013355,Beaufort - Sun City 4A,BEAUFORT - SUN CITY 4A,3131462.188564,Beaufort,013,Sun City 4,BEAUFORT - SUN CITY 4,BEAUFORT - SUN CITY 4,452270.020220,0.144428,3
013,Beaufort,Sun City 4A,45013355,Beaufort - Sun City 4A,BEAUFORT - SUN CITY 4A,3131462.188564,Beaufort,013,Sun City 10,BEAUFORT - SUN CITY 10,BEAUFORT - SUN CITY 10,94342.619787,0.030127,4
013,Beaufort,Sun City 4A,45013355,Beaufort - Sun City 4A,BEAUFORT - SUN CITY 4A,3131462.188564,Beaufort,013,Sun City 9,BEAUFORT - SUN CITY 9,BEAUFORT - SUN CITY 9,82986.187972,0.026501,5
013,Beaufort,Sun City 4A,45013355,Beaufort - Sun City 4A,BEAUFORT - SUN CITY 4A,3131462.188564,Beaufort,013,New River 3,BEAUFORT - NEW RIVER 3,BEAUFORT - NEW RIVER 3,4136.530558,0.001321,6
013,Beaufort,Lady's Island 2A,45013132,Beaufort - Lady's Island 2A,BEAUFORT - LADYS ISLAND 2A,5413447.404926,Beaufort,013,Ladys Island 4c,BEAUFORT - LADYS ISLAND 4C,BEAUFORT - LADYS ISLAND 4C,3273199.095825,0.604642,1
013,Beaufort,Lady's Island 2A,45013132,Beaufort - Lady's Island 2A,BEAUFORT - LADYS ISLAND 2A,5413447.404926,Beaufort,013,Ladys Island 2a,BEAUFORT - LADYS ISLAND 2A,BEAUFORT - LADYS ISLAND 2A,2123927.059700,0.392343,2
013,Beaufort,Lady's Island 2A,45013132,Beaufort - Lady's Island 2A,BEAUFORT - LADYS ISLAND 2A,5413447.404926,Beaufort,013,Ladys Island 3b,BEAUFORT - LADYS ISLAND 3B,BEAUFORT - LADYS ISLAND 3B,16270.899777,0.003006,3
013,Beaufort,Lady's Island 1A,45013130,Beaufort - Lady's Island 1A,BEAUFORT - LADYS ISLAND 1A,15570900.348346,Beaufort,013,Ladys Island 4a,BEAUFORT - LADYS ISLAND 4A,BEAUFORT - LADYS ISLAND 4A,8864932.427914,0.569327,1
013,Beaufort,Lady's Island 1A,45013130,Beaufort - Lady's Island 1A,BEAUFORT - LADYS ISLAND 1A,15570900.348346,Beaufort,013,Ladys Island 1a,BEAUFORT - LADYS ISLAND 1A,BEAUFORT - LADYS ISLAND 1A,6705677.971003,0.430654,2
013,Beaufort,Hilton Head 1B,45013202,Beaufort - Hilton Head 1B,BEAUFORT - HILTON HEAD 1B,6777607.535606,Beaufort,013,Hilton Head 1b,BEAUFORT - HILTON HEAD 1B,BEAUFORT - HILTON HEAD 1B,6775581.813180,0.999701,1
013,Beaufort,Beaufort 1,45013101,Beaufort - Beaufort 1,BEAUFORT - BEAUFORT 1,5149537.985716,Beaufort,013,Beaufort 1,BEAUFORT - BEAUFORT 1,BEAUFORT - BEAUFORT 1,3675780.407950,0.713808,1
013,Beaufort,Beaufort 1,45013101,Beaufort - Beaufort 1,BEAUFORT - BEAUFORT 1,5149537.985716,Beaufort,013,Beaufort 2,BEAUFORT - BEAUFORT 2,BEAUFORT - BEAUFORT 2,1473241.868120,0.286092,2
013,Beaufort,Beaufort 2,45013102,Beaufort - Beaufort 2,BEAUFORT - BEAUFORT 2,3712811.323381,Beaufort,013,Beaufort 2,BEAUFORT - BEAUFORT 2,BEAUFORT - BEAUFORT 2,3449389.815017,0.929051,1
